customer_id,source_category,recommended_product_id,recommended_product_name,recommended_category,recommendation_score,expected_order_value_zar,activation_channel
CUST-002042,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3228,156.34,Email + onsite
CUST-002049,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.3961,726.84,Email + onsite
CUST-002050,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5509,220.26,Email + onsite
CUST-002051,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3465,217.96,Email + onsite
CUST-002053,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.7306,225.05,Email + onsite
CUST-002054,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2602,225.92,Email + onsite
CUST-002055,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4695,185.14,Email + onsite
CUST-002056,Pet,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4194,227.29,Email + onsite
CUST-002058,Home Organisation,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.2464,125.61,Email + onsite
CUST-002060,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3262,222.46,Onsite only
CUST-002064,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.3378,365.36,Email + onsite
CUST-002065,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2883,180.61,Email + onsite
CUST-002066,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.4082,936.63,Email + onsite
CUST-002069,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.2786,158.86,Onsite only
CUST-002071,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.2478,206.38,Email + onsite
CUST-002072,Home Essentials,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.3416,104.59,Email + onsite
CUST-002073,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.2080,159.28,Email + onsite
CUST-002074,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3230,197.83,Email + onsite
CUST-002076,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2529,203.03,Email + onsite
CUST-002077,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4895,146.17,Email + onsite
CUST-002078,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2433,182.14,Email + onsite
CUST-002079,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2855,144.58,Email + onsite
CUST-002080,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3033,205.31,Email + onsite
CUST-002082,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3901,193.45,Email + onsite
CUST-002085,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.2786,161.32,Email + onsite
CUST-002087,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5880,242.80,Email + onsite
CUST-002088,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2284,223.69,Email + onsite
CUST-002090,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4279,160.06,Email + onsite
CUST-002092,Pet,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3017,186.96,Email + onsite
CUST-002093,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2988,177.67,Onsite only
CUST-002094,Pet,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2593,214.42,Onsite only
CUST-002095,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.3998,677.62,Email + onsite
CUST-002098,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2854,199.50,Onsite only
CUST-002099,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2308,444.85,Email + onsite
CUST-002100,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3599,184.82,Onsite only
CUST-002102,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.3397,116.85,Onsite only
CUST-002104,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4174,176.34,Email + onsite
CUST-002105,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3709,236.19,Onsite only
CUST-002109,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.3545,178.08,Email + onsite
CUST-002112,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2831,161.49,Email + onsite
CUST-002118,Pet,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.5838,153.46,Email + onsite
CUST-002119,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.3906,701.01,Email + onsite
CUST-002122,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5127,162.74,Email + onsite
CUST-002123,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.5846,739.91,Email + onsite
CUST-002124,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3418,194.86,Email + onsite
CUST-002128,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2149,222.02,Email + onsite
CUST-002132,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3793,195.94,Email + onsite
CUST-002135,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4873,196.83,Email + onsite
CUST-002137,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.5910,166.69,Email + onsite
CUST-002138,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3972,196.64,Onsite only
CUST-002139,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2943,149.20,Email + onsite
CUST-002141,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.2432,763.82,Email + onsite
CUST-002144,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2923,153.16,Onsite only
CUST-002146,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3351,248.71,Onsite only
CUST-002147,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3078,181.94,Email + onsite
CUST-002150,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2535,192.30,Email + onsite
CUST-002151,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3987,184.94,Email + onsite
CUST-002152,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.5566,932.58,Onsite only
CUST-002153,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4527,139.69,Email + onsite
CUST-002158,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.4843,125.06,Email + onsite
CUST-002162,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4517,210.59,Email + onsite
CUST-002163,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.3176,705.81,Onsite only
CUST-002164,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3144,220.08,Onsite only
CUST-002165,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.2899,160.44,Email + onsite
CUST-002166,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3175,160.77,Email + onsite
CUST-002167,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5669,191.80,Email + onsite
CUST-002170,Pet,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3005,174.59,Email + onsite
CUST-002175,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2802,216.33,Email + onsite
CUST-002177,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.4455,660.11,Email + onsite
CUST-002178,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4723,144.26,Email + onsite
CUST-002179,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.5924,137.89,Email + onsite
CUST-002180,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.5768,185.55,Email + onsite
CUST-002181,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2577,146.39,Email + onsite
CUST-002182,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.2065,146.15,Email + onsite
CUST-002184,Wellness,SKU-LIFE-003,Kids Tee Bundle,Lifestyle,0.2707,248.85,Email + onsite
CUST-002189,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3953,215.31,Email + onsite
CUST-002191,Home Essentials,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.3609,165.77,Email + onsite
CUST-002192,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.2407,103.82,Email + onsite
CUST-002194,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4435,186.24,Email + onsite
CUST-002195,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5067,217.14,Email + onsite
CUST-002196,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.6370,559.26,Email + onsite
CUST-002199,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.2698,776.84,Email + onsite
CUST-002201,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4136,236.75,Email + onsite
CUST-002202,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2347,185.40,Email + onsite
CUST-002205,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2736,153.69,Email + onsite
CUST-002206,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2851,165.60,Email + onsite
CUST-002207,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4737,168.96,Onsite only
CUST-002210,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.5196,169.67,Email + onsite
CUST-002211,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2717,195.09,Email + onsite
CUST-002214,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2489,163.72,Onsite only
CUST-002215,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2354,191.43,Email + onsite
CUST-002219,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5132,197.04,Email + onsite
CUST-002220,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2546,162.29,Email + onsite
CUST-002221,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2812,456.69,Email + onsite
CUST-002223,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.5111,120.10,Email + onsite
CUST-002225,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4711,135.96,Email + onsite
CUST-002226,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.5108,170.17,Email + onsite
CUST-002227,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.2456,901.90,Email + onsite
CUST-002235,Home Essentials,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.3519,109.22,Email + onsite
CUST-002236,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3549,170.89,Email + onsite
CUST-002237,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3154,175.45,Email + onsite
CUST-002239,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3493,212.78,Email + onsite
CUST-002240,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3077,191.08,Onsite only
CUST-002243,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3456,143.43,Email + onsite
CUST-002245,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2365,241.12,Email + onsite
CUST-002246,Home Essentials,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.2943,264.70,Email + onsite
CUST-002250,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4344,246.24,Email + onsite
CUST-002252,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3747,222.19,Email + onsite
CUST-002253,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2818,154.48,Onsite only
CUST-002257,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.2685,172.00,Email + onsite
CUST-002258,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3481,190.79,Onsite only
CUST-002259,Home Organisation,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.4214,125.56,Email + onsite
CUST-002263,Workspace,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2393,238.69,Email + onsite
CUST-002264,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2782,445.69,Email + onsite
CUST-002266,Home Organisation,SKU-KIT-004,Copper Water Bottle,Kitchen,0.5070,216.66,Email + onsite
CUST-002267,Pet,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2712,157.13,Email + onsite
CUST-002268,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3034,205.51,Email + onsite
CUST-002269,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5584,174.43,Email + onsite
CUST-002270,Pet,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2092,174.64,Email + onsite
CUST-002272,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4045,226.28,Email + onsite
CUST-002273,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.2922,280.18,Email + onsite
CUST-002277,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2375,412.00,Email + onsite
CUST-002278,Wellness,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,0.4291,104.85,Onsite only
CUST-002279,Pet,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2968,205.77,Email + onsite
CUST-002287,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2782,468.14,Email + onsite
CUST-002290,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2864,238.29,Email + onsite
CUST-002294,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2757,484.84,Email + onsite
CUST-002300,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2534,170.01,Email + onsite
CUST-002301,Home Organisation,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.4884,148.93,Email + onsite
CUST-002302,Home Essentials,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.3191,644.96,Email + onsite
CUST-002304,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4310,165.34,Email + onsite
CUST-002311,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3165,160.41,Onsite only
CUST-002314,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3440,198.91,Email + onsite
CUST-002315,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2222,482.40,Email + onsite
CUST-002316,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4207,199.21,Onsite only
CUST-002317,Home Organisation,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.3311,185.85,Email + onsite
CUST-002320,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4529,225.71,Onsite only
CUST-002324,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.2754,163.02,Onsite only
CUST-002325,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2142,151.64,Email + onsite
CUST-002327,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2424,137.91,Onsite only
CUST-002329,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2449,189.50,Email + onsite
CUST-002331,Decor,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5059,135.83,Email + onsite
CUST-002333,Bathroom,SKU-BED-002,Luxury Throw Blanket,Bedroom,0.5562,678.61,Email + onsite
CUST-002335,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5368,162.97,Email + onsite
CUST-002340,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3323,177.48,Email + onsite
CUST-002341,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4440,186.12,Email + onsite
CUST-002342,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2405,178.83,Email + onsite
CUST-002344,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4449,173.65,Email + onsite
CUST-002346,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2925,233.26,Onsite only
CUST-002347,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.6002,159.84,Email + onsite
CUST-002348,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4709,190.85,Email + onsite
CUST-002350,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2950,159.59,Email + onsite
CUST-002351,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.3648,102.32,Email + onsite
CUST-002352,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.4383,191.29,Email + onsite
CUST-002356,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3556,178.18,Onsite only
CUST-002357,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2484,184.19,Email + onsite
CUST-002358,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.2882,159.03,Email + onsite
CUST-002359,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.4707,162.02,Onsite only
CUST-002361,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2944,172.42,Email + onsite
CUST-002362,Home Essentials,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.2219,164.17,Email + onsite
CUST-002365,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.4137,727.92,Email + onsite
CUST-002368,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3244,200.34,Email + onsite
CUST-002369,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.5562,204.94,Email + onsite
CUST-002371,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4441,204.57,Onsite only
CUST-002373,Bedroom,SKU-BATH-002,Soap Dispenser Set,Bathroom,0.3700,166.29,Email + onsite
CUST-002375,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3796,224.68,Email + onsite
CUST-002376,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2676,146.66,Email + onsite
CUST-002381,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.3037,707.66,Email + onsite
CUST-002382,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2974,166.26,Email + onsite
CUST-002385,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2903,211.98,Email + onsite
CUST-002386,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.4214,404.21,Onsite only
CUST-002388,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.2715,929.07,Email + onsite
CUST-002395,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2534,531.40,Email + onsite
CUST-002396,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2819,189.92,Email + onsite
CUST-002397,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2248,139.07,Onsite only
CUST-002401,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3359,160.16,Onsite only
CUST-002402,Outdoor,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,0.5558,337.64,Email + onsite
CUST-002403,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.5650,206.38,Email + onsite
CUST-002405,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.3336,161.52,Email + onsite
CUST-002412,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.4500,474.71,Email + onsite
CUST-002413,Wellness,SKU-LIFE-002,Scented Candle Duo,Lifestyle,0.3188,113.94,Email + onsite
CUST-002414,Bathroom,SKU-BED-001,Cotton Bedding Bundle,Bedroom,0.3361,731.56,Email + onsite
CUST-002416,Decor,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2997,190.94,Email + onsite
CUST-002418,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3462,172.99,Email + onsite
CUST-002423,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.2366,449.71,Email + onsite
CUST-002424,Home Organisation,SKU-KIT-005,Silicone Utensil Set,Kitchen,0.3237,166.59,Email + onsite
CUST-002430,Kitchen,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.2522,249.05,Email + onsite
CUST-002431,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2817,145.75,Email + onsite
CUST-002432,Pet,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3573,156.64,Email + onsite
CUST-002434,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.3190,145.78,Email + onsite
CUST-002437,Workspace,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.6255,211.97,Email + onsite
CUST-002439,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4048,255.05,Email + onsite
CUST-002442,Decor,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.4110,174.61,Email + onsite
CUST-002444,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2065,151.52,Onsite only
CUST-002446,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2635,152.36,Onsite only
CUST-002447,Home Organisation,SKU-KIT-001,Airtight Pantry Labels,Kitchen,0.2645,114.55,Email + onsite
CUST-002448,Home Essentials,SKU-KIT-006,Reusable Food Wraps,Kitchen,0.2954,122.28,Onsite only
CUST-002451,Kitchen,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.4577,186.84,Onsite only
CUST-002452,Home Organisation,SKU-KIT-003,Digital Kitchen Scale,Kitchen,0.4535,232.39,Onsite only
CUST-002453,Wellness,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,0.4488,94.27,Email + onsite
CUST-002458,Bathroom,SKU-BED-003,Pillow Protector Pair,Bedroom,0.4675,174.63,Email + onsite
CUST-002459,Pet,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2844,209.12,Onsite only
CUST-002463,Workspace,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2425,194.93,Email + onsite
CUST-002464,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.5106,189.31,Onsite only
CUST-002465,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.5174,181.71,Email + onsite
CUST-002469,Home Organisation,SKU-KIT-002,Ceramic Dinner Set,Kitchen,0.2514,756.80,Email + onsite
CUST-002472,Kitchen,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.3400,158.32,Email + onsite
CUST-002473,Lifestyle,SKU-HOME-001,Bamboo Storage Set,Home Organisation,0.2302,175.89,Email + onsite
CUST-002474,Outdoor,SKU-LIFE-004,Insulated Travel Mug,Lifestyle,0.5032,166.81,Email + onsite
CUST-002479,Lifestyle,SKU-HOME-004,Underbed Storage Bag,Home Organisation,0.3090,198.54,Email + onsite
CUST-002480,Lifestyle,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2548,196.24,Email + onsite
CUST-002481,Bedroom,SKU-BATH-001,Bath Towel Bundle,Bathroom,0.4005,477.96,Email + onsite
CUST-002482,Pet,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,0.2582,212.74,Email + onsite
