date,customer_id,campaign_id,campaign_name,campaign_status,ad_group_id,impressions,clicks,cost_micros,conversions,conversion_value,currency_code,device,network
2024-12-03,3594870485,953458,UNKNOWN,REMOVED,427551,8601,44,633657826,1.81,2408.11,usd,MOBILE,DISPLAY
27-08-2024,2266471755,177938,brand_sa_q1,REMOVED,950962,64877,334,4742043149,,2243.9,ZAR	,,
"March 20, 2024",7736022857,715403,black friday,paused,993963,17192,1667,21299821642,148.89,,zar,mobile,SEARCH
,9332046274,212892,,ENABLED,730355,86476,3266,7242671976,45.26,,usd,DESKTOP,youtube
01/04/2024,9417035207,631182,Black Friday 2024,PAUSED,309833,59700,3410,4032673116,300.43,525.72,ZAR	,mobile,
,1492396146,912479,retargeting lapsed,,19936,51474,3472,39741233430,302.74,,,desktop,
2024-04-29,7671397182,,BRAND SA Q1,,273100,1068,19,68781427,0.43,,ZAR	,desktop,
"July 10, 2024",2069867332,891939,Awareness_Display_ZA,PAUSED,135111,78061,2291,19085768582,5.39,,ZAR,Tablet,
,1608572018,860026,UNKNOWN,enabled,340882,52022,1210,9729403775,32.18,3323.83,USD,,SEARCH
2024-07-10,2792148055,434004,Retargeting_Lapsed,PAUSED,155105,14174,993,1557483507,84.71,2754.0,ZAR ,desktop,YOUTUBE
2024-06-14,9633414349,649294,Black Friday 2024,,957189,98780,5005,46284342967,112.33,,zar,Desktop,SEARCH
13-11-2024,4379026533,613867,Retargeting_Lapsed,REMOVED,335686,13233,955,3520613596,5.07,1266.86,ZAR	,desktop,YOUTUBE
"June 16, 2024",2953998133,577499,Awareness_Display_ZA,,555289,41568,811,2661304014,8.79,259.19,ZAR,,search
,1814028281,734560,brand_sa_q1,enabled,116373,48531,95,655638251,7.46,,ZAR,Tablet,
2024-02-14,4480402299,121968,brand_sa_q1,enabled,922490,47204,3027,9301501031,24.22,,,tablet,
16-08-2024,9302686377,111774,BRAND SA Q1,REMOVED,683460,26442,2630,15291485739,25.7,3652.87,usd,,YOUTUBE
"June 20, 2024",1884948905,867956,Awareness_Display_ZA,ENABLED,973013,10129,516,2692976838,,,ZAR ,MOBILE,SEARCH
2024-08-31,4934486824,568322,BRAND SA Q1,PAUSED,60518,77012,3098,36900476128,,4104.26,USD,Mobile,SEARCH
,9113292254,604596,UNKNOWN,paused,769148,95503,5455,76677117660,183.23,,zar,desktop,display
24/02/2024,5026773403,354710,Awareness_Display_ZA,REMOVED,153773,98392,5740,5617281175,412.09,,ZAR,desktop,
29-05-2024,7969286426,227303,,paused,330369,62758,2467,26763637327,48.15,2377.08,ZAR ,,youtube
07-06-2024,9267436039,864795,Brand_SA_Q1,enabled,289788,9243,494,283927013,3.96,4622.69,zar,Mobile,
20240401,5471042189,840361,retargeting lapsed,paused,576694,77229,5252,76249343151,283.06,,,DESKTOP,
20240417,6176493234,935765,brand_sa_q1,,80525,31611,507,4547237857,,,,MOBILE,YOUTUBE
28-12-2024,2460517961,392904,Awareness_Display_ZA,PAUSED,406051,69323,948,11875186898,85.28,873.63,ZAR,MOBILE,SEARCH
"August 09, 2024",2652468377,356038,,,604142,2900,4,34458086,0.29,,usd,,search
18-01-2024,1710896080,142931,Black Friday 2024,enabled,,95679,3702,,89.06,,zar,Mobile,DISPLAY
2024-08-18,1334074631,142578,Awareness_Display_ZA,ENABLED,175861,41684,843,7210041999,13.68,4209.46,USD,MOBILE,YOUTUBE
2024-04-07,3325723728,719495,Retargeting_Lapsed,PAUSED,912119,46988,2995,29199582969,28.51,2929.9,ZAR	,,search
2024-02-08,5733065432,890829,Brand_SA_Q1,enabled,444272,85645,5247,25502688302,295.05,,zar,mobile,search
22-08-2024,5315172679,567123,brand_sa_q1,,66092,58309,173,1082401642,,2407.9,USD,MOBILE,YOUTUBE
17/11/2024,4863968472,577527,retargeting lapsed,ENABLED,206443,12083,994,7090111660,67.61,4907.81,ZAR,tablet,DISPLAY
,2129425798,375323,UNKNOWN,ENABLED,869394,88352,5343,22075410972,512.06,,ZAR	,desktop,YOUTUBE
08-12-2024,4658534053,740648,black friday,,974280,23950,2308,10569017458,85.69,1411.98,ZAR ,Desktop,youtube
2024-05-18,3716575340,395295,black friday,PAUSED,54647,27046,1657,1836080024,129.36,4455.98,,DESKTOP,youtube
"August 26, 2024",4439850527,166844,black friday,paused,879592,84208,6869,42440001334,,,ZAR,,
31/03/2024,5014163857,744986,retargeting lapsed,,404346,21736,692,1888640593,65.4,4707.81,USD,,
"March 05, 2024",8233856868,922251,brand_sa_q1,ENABLED,19943,29142,2087,,196.02,,ZAR	,Desktop,
12/08/2024,9132974652,619266,brand_sa_q1,PAUSED,286643,668,1,4444202,0.02,3814.44,ZAR ,Desktop,youtube
01/11/2024,7913856149,801312,Brand_SA_Q1,ENABLED,629902,27520,451,3829036643,13.85,,ZAR ,MOBILE,youtube
20240103,8645124142,704074,Awareness_Display_ZA,REMOVED,477729,72883,2537,22303012069,226.78,,ZAR ,Desktop,DISPLAY
31-05-2024,9027847261,538920,,,659036,84229,3583,52313848170,53.03,302.62,usd,DESKTOP,
2024-06-28,9753424124,566204,Retargeting_Lapsed,ENABLED,658347,97916,1161,9480134633,40.53,,ZAR ,,display
2024-01-23,4148531609,508938,Brand_SA_Q1,PAUSED,234286,95825,5029,39074657857,319.72,350.26,usd,mobile,display
23-04-2024,5789339193,415868,black friday,,42484,90728,9007,74383214772,691.16,,,desktop,
21/06/2024,3246247279,453028,UNKNOWN,ENABLED,980503,83935,6133,7881731908,590.14,,,Tablet,display
,8477306110,317990,Brand_SA_Q1,enabled,538337,82813,3419,46024062937,259.76,1753.79,ZAR	,tablet,
2024-07-16,8068546127,652183,black friday,,280192,53659,3145,8697401053,273.64,3967.94,zar,mobile,
2024-06-04,6563613686,118314,BRAND SA Q1,enabled,308057,80534,6571,84015129419,,397.69,usd,,
"February 02, 2024",9998617151,524730,Retargeting_Lapsed,,125091,38104,1647,5248877090,,4731.48,usd,mobile,SEARCH
20241001,4569718337,344729,BRAND SA Q1,ENABLED,916354,22496,1531,4316065944,142.4,,ZAR	,,
,6703659774,195721,Retargeting_Lapsed,,990022,4130,164,,4.55,,,,DISPLAY
29-11-2024,4740355213,754882,black friday,,412882,89003,8323,25859414830,284.29,,ZAR ,DESKTOP,search
20240821,1297808273,129276,BRAND SA Q1,enabled,31490,69931,5090,21364177921,453.28,3778.84,ZAR	,Mobile,YOUTUBE
2024-12-02,4675348589,981812,BRAND SA Q1,,86045,76996,1780,9681913055,62.78,,ZAR,DESKTOP,
20/10/2024,9512602714,593691,Black Friday 2024,PAUSED,770013,44410,1123,12302411974,34.02,,USD,Tablet,display
20241109,1455992795,294338,black friday,REMOVED,409157,46884,4553,27138989988,378.87,3451.55,ZAR,desktop,
2024-03-01,9651210703,554195,brand_sa_q1,PAUSED,411359,79801,7429,,243.6,,ZAR	,Desktop,YOUTUBE
"February 13, 2024",6451432838,310714,,,739686,62620,6226,36085533726,,1026.2,usd,Mobile,
"April 27, 2024",2438000739,109466,Awareness_Display_ZA,,658415,72712,3491,22461028099,296.05,,,,
11/07/2024,5802037463,174454,,PAUSED,709257,83269,348,3244120945,26.46,,ZAR ,Tablet,display
13-06-2024,5237718710,990324,Awareness_Display_ZA,enabled,360932,74275,4973,28426976416,181.47,,USD,mobile,DISPLAY
10/05/2024,7801690052,489245,Brand_SA_Q1,,654307,60388,910,1647954046,67.48,4516.51,ZAR,,YOUTUBE
20241218,7499947392,447424,brand_sa_q1,paused,538477,92440,5752,20418979920,353.86,2965.24,ZAR	,Desktop,youtube
"December 15, 2024",8645168700,374619,Black Friday 2024,REMOVED,399332,63262,3427,28694668099,159.83,2739.96,ZAR ,Tablet,SEARCH
20241124,2134836689,192829,Awareness_Display_ZA,enabled,843244,86736,5138,57413656222,127.09,1038.96,ZAR	,DESKTOP,DISPLAY
,5979158030,807461,Retargeting_Lapsed,PAUSED,831544,92770,1347,17686870620,112.19,4612.88,ZAR ,mobile,
2024-03-12,9340582897,417323,Black Friday 2024,REMOVED,821909,66703,5580,5528464110,24.89,,,Mobile,search
"February 20, 2024",6321962158,274685,black friday,REMOVED,600786,51777,5047,62778656354,136.47,,zar,,DISPLAY
02/06/2024,3639849755,940147,retargeting lapsed,paused,134944,21720,1908,8799283720,57.85,4743.3,ZAR ,DESKTOP,DISPLAY
20240915,5397597708,615018,black friday,REMOVED,623988,85506,7799,51823833338,716.37,,usd,tablet,
10/12/2024,8553638086,292588,Retargeting_Lapsed,paused,311187,63242,2819,41562855332,66.03,523.54,,desktop,youtube
24/07/2024,2562808964,956291,Retargeting_Lapsed,PAUSED,72068,74380,3875,43356510913,241.56,,,Tablet,DISPLAY
20240425,7408257240,517530,Retargeting_Lapsed,ENABLED,550671,27837,2350,11678780492,,950.58,,,
2024-10-02,9479553009,967418,retargeting lapsed,ENABLED,970619,87124,53,732951756,3.1,,usd,DESKTOP,SEARCH
04-01-2024,8826186929,885542,Retargeting_Lapsed,,440612,2293,206,484647244,0.71,3380.89,zar,Tablet,youtube
"August 04, 2024",8087325516,628676,Awareness_Display_ZA,enabled,167706,45826,3336,3649661628,94.64,733.39,USD,Tablet,DISPLAY
"February 13, 2024",6646983594,452582,BRAND SA Q1,REMOVED,362362,18216,754,8443500348,45.31,,,,
"July 18, 2024",5617132239,665056,UNKNOWN,PAUSED,42913,86962,6883,,463.6,1149.39,,mobile,youtube
13-01-2024,7720871767,431360,black friday,paused,698189,7200,194,954903174,5.9,4466.42,ZAR ,,search
"March 24, 2024",9412998191,664959,black friday,PAUSED,966972,53320,3458,41816746030,326.97,,,desktop,YOUTUBE
03-08-2024,8792981724,966423,BRAND SA Q1,PAUSED,647051,30643,2631,33943466307,160.69,,ZAR	,MOBILE,
"November 10, 2024",9585939946,875300,Awareness_Display_ZA,,598801,62166,1421,6229011904,126.75,2880.48,ZAR ,mobile,DISPLAY
20/02/2024,6537310394,223533,UNKNOWN,PAUSED,122709,83191,7532,13714224415,675.61,48.12,,,SEARCH
12-08-2024,2306162853,305624,BRAND SA Q1,paused,348592,62914,1720,5783552753,153.73,,ZAR ,tablet,display
"January 05, 2024",3553117384,208593,Brand_SA_Q1,ENABLED,871001,56208,2326,20411908131,20.42,3920.04,usd,desktop,
16/10/2024,3229512545,587802,BRAND SA Q1,enabled,833062,59101,3160,39831818558,234.63,3917.75,USD,tablet,DISPLAY
"November 01, 2024",7418215724,949251,UNKNOWN,enabled,612431,78894,1140,13146735642,97.31,4358.52,zar,desktop,DISPLAY
02-12-2024,2955705219,978428,Retargeting_Lapsed,,922301,5461,77,783286457,,2307.31,USD,,youtube
28/10/2024,2748889394,430519,,,557940,46776,796,6816294718,6.54,,,,SEARCH
,1527476784,398698,,enabled,926002,10436,759,7029510870,37.22,2695.71,ZAR	,Mobile,search
,8225322286,785515,black friday,PAUSED,668099,76107,3833,37245379283,64.65,1676.13,USD,,
20241026,3711400830,952469,Awareness_Display_ZA,ENABLED,686125,25084,786,7025512974,72.26,,ZAR ,desktop,
"January 17, 2024",2956116443,515476,Awareness_Display_ZA,ENABLED,503437,36504,253,166810469,,,zar,Desktop,search
26/10/2024,6092930010,962863,retargeting lapsed,enabled,551578,72686,4274,19550520827,146.26,,ZAR	,MOBILE,youtube
20240321,9258664274,302586,Retargeting_Lapsed,,,84580,3019,42651884383,242.33,,USD,,search
10/02/2024,5277409624,757093,Brand_SA_Q1,PAUSED,348374,68638,3374,48627846570,61.92,,zar,,youtube
2024-04-25,9078106832,208971,BRAND SA Q1,REMOVED,845433,29987,2372,1186337627,132.59,4224.53,,Mobile,youtube
2024-10-16,4128862466,133179,,enabled,42953,74915,1323,6362547058,116.66,,,mobile,
"April 17, 2024",5923293888,765739,UNKNOWN,PAUSED,193059,89569,2953,,241.14,,ZAR	,desktop,
20240312,,336562,Brand_SA_Q1,ENABLED,169362,69061,1965,7838812547,96.39,,ZAR ,,
20240917,8084537923,108529,BRAND SA Q1,,704012,99612,9651,58416296117,177.33,4040.87,zar,mobile,
"July 26, 2024",6453745538,122276,Awareness_Display_ZA,REMOVED,970632,42674,3577,52372153044,16.13,4721.78,zar,Desktop,SEARCH
27/08/2024,7445214838,372057,black friday,REMOVED,422182,67674,1510,8886758847,86.41,504.96,usd,Desktop,search
14-08-2024,6845753247,168764,black friday,REMOVED,786468,98553,5196,49330564580,26.39,,usd,tablet,DISPLAY
11/10/2024,1902358904,902830,BRAND SA Q1,ENABLED,512791,21524,793,4509250274,63.78,3968.02,USD,,
13/09/2024,5078664062,785958,Brand_SA_Q1,paused,517749,90018,5216,8667904446,307.73,,,,display
17-05-2024,3853721596,605599,retargeting lapsed,PAUSED,483173,54868,4335,23997307633,109.42,4721.01,,desktop,DISPLAY
19-12-2024,1584134551,843931,black friday,REMOVED,21706,35072,3366,46243357229,303.23,1846.24,ZAR,,SEARCH
22/05/2024,7563143099,115799,,paused,303908,97407,4102,53874696142,251.38,,ZAR	,Desktop,SEARCH
"July 30, 2024",8427333101,521948,black friday,,209101,27842,2716,21230070205,170.7,3903.91,ZAR ,DESKTOP,YOUTUBE
12/09/2024,8846925522,540418,Brand_SA_Q1,,250284,62215,2968,30329076969,10.0,3428.11,,,youtube
"October 11, 2024",8587645480,969870,UNKNOWN,PAUSED,520348,58174,2415,20247101953,205.96,4834.61,,,search
2024-07-20,7821870479,318490,retargeting lapsed,enabled,883310,72992,6471,88932378994,477.73,,zar,Desktop,SEARCH
16/07/2024,8203752330,196874,retargeting lapsed,,168534,39841,2993,27438892118,291.56,2263.92,ZAR	,Tablet,display
04-04-2024,6758182782,241509,BRAND SA Q1,,43334,33922,1431,900337299,23.78,,,DESKTOP,DISPLAY
20240417,5458135814,696894,Awareness_Display_ZA,ENABLED,645508,25222,2342,22378466568,3.44,2306.92,,MOBILE,
25/01/2024,9612166177,842879,Brand_SA_Q1,enabled,151210,1415,126,1145539709,9.93,,,Desktop,
06/03/2024,9106583205,999111,Black Friday 2024,REMOVED,342189,91593,3461,50360902916,204.51,3914.5,usd,Tablet,SEARCH
07/05/2024,9075176261,259271,,REMOVED,499872,65788,1387,11665059715,119.57,997.46,,DESKTOP,
27/01/2024,4575486304,591870,BRAND SA Q1,enabled,848298,43766,3529,31410303076,100.65,3838.79,usd,MOBILE,
"June 26, 2024",4407676027,784555,Brand_SA_Q1,,881805,65655,2557,,172.82,,zar,DESKTOP,
27-11-2024,5796924453,107193,UNKNOWN,REMOVED,281681,98702,8872,131653559845,179.85,4507.15,USD,Tablet,
03/11/2024,7814840796,811054,Awareness_Display_ZA,,387036,83433,2352,34060254257,204.28,2059.47,zar,Tablet,youtube
01/10/2024,6523112664,718834,Awareness_Display_ZA,ENABLED,81893,11148,59,407268176,5.56,,ZAR,desktop,search
20240123,3744748831,657555,Retargeting_Lapsed,,646111,37542,3493,18999887478,281.42,4811.62,,tablet,SEARCH
11-02-2024,2360379451,779888,brand_sa_q1,paused,471697,56283,5534,82328595095,476.7,2.69,zar,DESKTOP,search
15/07/2024,4566314749,299183,,REMOVED,577479,27125,2262,7895557160,108.69,1809.61,,,YOUTUBE
2024-10-02,9479553009,967418,retargeting lapsed,ENABLED,970619,87124,53,732951756,3.1,,usd,DESKTOP,SEARCH
25-08-2024,1374122899,747380,Retargeting_Lapsed,enabled,629921,6437,441,4838367926,29.78,1587.88,zar,desktop,display
2024-10-18,6736823619,408835,Brand_SA_Q1,REMOVED,514210,24905,1915,21693989477,6.68,,ZAR ,desktop,search
"February 06, 2024",5187744832,643031,brand_sa_q1,,642030,59579,3988,31873113045,105.68,,USD,,display
20240301,2517637945,363402,Black Friday 2024,ENABLED,185060,36411,1677,14213051514,23.43,3842.31,USD,mobile,SEARCH
08-12-2024,2228167605,124149,retargeting lapsed,REMOVED,627557,81447,4411,44856486692,42.72,1897.95,zar,,SEARCH
16/07/2024,9074280779,639253,black friday,ENABLED,949491,46278,1352,7575173311,44.1,1452.5,usd,desktop,search
2024-02-16,4595817029,126630,BRAND SA Q1,enabled,616523,32466,28,126059602,1.71,,,DESKTOP,
05-12-2024,8714212135,857279,retargeting lapsed,ENABLED,643028,91231,8473,63385311570,419.27,33.45,zar,,youtube
,4416208794,513375,Brand_SA_Q1,enabled,636738,97286,1690,6675683754,39.23,2291.52,ZAR,Desktop,
20241116,9733880533,647298,brand_sa_q1,enabled,542697,30989,728,2331837062,61.28,,usd,Tablet,youtube
20240926,2326310557,621734,Black Friday 2024,REMOVED,693820,86682,1905,17342965391,55.78,,ZAR,Mobile,SEARCH
13/11/2024,5237235030,155041,brand_sa_q1,enabled,224466,30612,144,485306602,10.58,725.52,zar,,YOUTUBE
20240517,5048095006,889464,Awareness_Display_ZA,REMOVED,639365,3486,262,3849471745,4.12,,zar,desktop,display
20240403,1452014570,552392,Brand_SA_Q1,,930618,91674,7757,44049707423,407.95,4346.61,zar,,display
"September 14, 2024",9923756976,473815,BRAND SA Q1,REMOVED,919868,5149,161,1203521680,,2190.07,ZAR,,SEARCH
25-10-2024,3377861790,520036,Brand_SA_Q1,REMOVED,640986,21601,1474,14051836411,145.24,2463.51,usd,DESKTOP,youtube
,2168776935,822387,UNKNOWN,REMOVED,251330,33252,3018,36861806466,229.0,3964.92,usd,,youtube
20240722,2038145648,243626,BRAND SA Q1,paused,169560,67890,983,12154277002,85.69,,ZAR,,DISPLAY
09/04/2024,3522578282,600478,black friday,paused,429075,77392,2530,36020642180,230.8,,usd,Tablet,SEARCH
,7647868421,892542,Awareness_Display_ZA,PAUSED,213635,72719,3352,17528388544,38.37,,ZAR,Desktop,
2024-10-07,6577478792,494592,Awareness_Display_ZA,paused,51798,3637,318,1098853365,29.64,2851.04,,,youtube
31/03/2024,2105563665,618274,black friday,,385644,46043,3388,37553584709,242.05,4568.19,usd,,DISPLAY
22/12/2024,5843999709,943427,retargeting lapsed,,897534,22951,2164,10249554913,60.21,301.36,USD,mobile,search
2024-08-06,4802881076,806844,Black Friday 2024,paused,424851,21395,6,85167454,0.19,1652.03,ZAR	,mobile,
12/09/2024,4289775088,273584,Brand_SA_Q1,REMOVED,88060,33086,1527,12381051214,19.55,3917.66,,Tablet,youtube
"May 10, 2024",9290435608,281381,retargeting lapsed,PAUSED,359432,52472,1930,18781340885,91.3,4227.09,ZAR ,Tablet,display
"March 24, 2024",9412998191,664959,black friday,PAUSED,966972,53320,3458,41816746030,326.97,,,desktop,YOUTUBE
2024-01-05,2435107797,151019,Brand_SA_Q1,enabled,566353,84274,5638,23024544927,234.95,,zar,MOBILE,display
16/07/2024,5543944026,272427,,PAUSED,412702,4011,317,272540486,,2258.68,zar,Tablet,YOUTUBE
2024-09-06,7653806908,533048,UNKNOWN,paused,211754,88938,499,2479303284,,4501.17,usd,Mobile,YOUTUBE
26-09-2024,6153507683,310783,Retargeting_Lapsed,ENABLED,851791,4792,155,1775480887,4.54,,ZAR	,desktop,youtube
04/04/2024,4945432939,671556,black friday,REMOVED,884162,21464,996,,93.7,3153.64,ZAR,MOBILE,YOUTUBE
01-12-2024,1578492915,647109,brand_sa_q1,REMOVED,618826,11788,1015,9650034195,91.6,1962.7,,,SEARCH
2024-10-24,8381841545,631025,BRAND SA Q1,REMOVED,334365,33259,664,,29.96,2386.69,ZAR,mobile,DISPLAY
28-07-2024,5184717632,808742,Retargeting_Lapsed,,486011,26777,1417,4000053383,110.74,831.58,zar,Desktop,
"October 29, 2024",4943011664,214870,black friday,enabled,988005,5056,87,116373260,1.78,,ZAR ,Tablet,search
26-11-2024,2892488923,448073,Retargeting_Lapsed,enabled,582131,48070,1193,10458057029,31.99,,zar,,YOUTUBE
25/09/2024,6789656975,302870,Brand_SA_Q1,paused,334706,31314,350,402219973,34.41,215.91,ZAR ,Mobile,DISPLAY
2024-06-24,8644280407,844008,Retargeting_Lapsed,paused,185230,50405,2179,30131072995,33.02,,ZAR,MOBILE,search
27-01-2024,7415359341,334494,UNKNOWN,ENABLED,287720,95705,1479,15345761334,138.95,4173.16,usd,desktop,search
28-09-2024,2429897112,982741,UNKNOWN,PAUSED,758568,63643,518,3444424773,42.03,,ZAR	,mobile,
20240710,2241134096,726876,UNKNOWN,paused,148286,12336,801,9931471122,59.81,,ZAR ,Desktop,
31-08-2024,5980209601,422530,brand_sa_q1,,393281,89431,3583,31345111339,89.45,242.2,,DESKTOP,display
20241117,4694473604,222813,Brand_SA_Q1,paused,843294,2362,49,278853360,3.97,3305.32,ZAR ,DESKTOP,SEARCH
21/12/2024,7415646301,611482,black friday,PAUSED,321087,94176,3594,48746885581,51.82,2977.75,zar,tablet,
2024-01-15,5177375746,570726,UNKNOWN,,230802,27316,879,12590333912,57.66,,ZAR	,Mobile,SEARCH
2024-08-27,1534277308,955276,Black Friday 2024,REMOVED,675617,89018,2123,12713400967,117.44,,,desktop,
20241230,1053191287,647750,Awareness_Display_ZA,,720768,44627,1945,15422596332,143.99,,ZAR	,,display
2024-02-25,5083578016,279544,brand_sa_q1,enabled,205103,90260,5445,45329775510,,3473.59,,desktop,youtube
13/10/2024,9950853218,775708,Awareness_Display_ZA,PAUSED,465179,16502,744,9026627161,40.65,,ZAR	,MOBILE,SEARCH
,6495782176,390408,,REMOVED,234458,81679,5238,22341746119,379.93,,USD,MOBILE,DISPLAY
26/07/2024,4340372658,991471,UNKNOWN,paused,564792,27069,2210,32651545802,55.66,366.5,,desktop,search
2024-11-01,6821986124,186923,UNKNOWN,REMOVED,885118,72426,2833,27868853679,138.1,3257.82,USD,mobile,
,6883830883,914460,Brand_SA_Q1,PAUSED,908938,46274,3722,27660248750,245.61,4613.04,zar,Tablet,youtube
"June 28, 2024",6543938962,226571,Retargeting_Lapsed,,514670,29206,2700,37856235337,134.86,,ZAR,mobile,DISPLAY
"June 10, 2024",1577934942,268963,,enabled,956675,89286,3986,4387010040,66.72,4387.01,zar,mobile,DISPLAY
2024-02-27,4875165320,,retargeting lapsed,,363312,37385,2251,6425737067,41.48,997.77,usd,,
20240616,1440535405,690647,Retargeting_Lapsed,,534891,69542,2697,19680505768,79.74,509.41,usd,Tablet,YOUTUBE
11-12-2024,4444690676,738371,Black Friday 2024,,596922,73994,1240,6309031664,85.2,,,tablet,YOUTUBE
2024-08-07,4896136907,390063,black friday,PAUSED,655712,34164,684,10192745257,,,USD,,YOUTUBE
04-10-2024,9006850380,391179,Retargeting_Lapsed,PAUSED,301137,80894,304,4339914096,21.11,4030.58,zar,Mobile,SEARCH
2024-12-18,8161653839,638196,Brand_SA_Q1,PAUSED,215079,13544,684,,12.99,,ZAR ,Desktop,SEARCH
,9270156352,568858,retargeting lapsed,enabled,531410,94775,1307,17730075906,78.0,2276.31,,,display
08-10-2024,2809792417,387022,Retargeting_Lapsed,REMOVED,899611,61170,2558,4874994309,178.13,2876.42,zar,,search
2024-03-11,,639378,UNKNOWN,paused,733379,25578,2116,12698394423,202.08,,ZAR,,display
04/01/2024,6697473886,296948,BRAND SA Q1,,784017,41237,2691,23198523073,220.62,2036.71,USD,,SEARCH
29/02/2024,2021612336,419845,retargeting lapsed,ENABLED,464976,1681,44,481593589,0.68,3353.29,ZAR ,DESKTOP,
"March 09, 2024",4562642278,668458,Brand_SA_Q1,ENABLED,960746,85807,4753,35638036310,149.81,3704.19,,Tablet,YOUTUBE
03-05-2024,7506532979,412042,retargeting lapsed,PAUSED,,30887,1727,19583456823,58.74,4578.73,ZAR	,Tablet,search
22-04-2024,2803393461,711374,Awareness_Display_ZA,enabled,598974,15588,619,6918244444,6.87,1453.49,,Tablet,search
"May 24, 2024",9404726398,419651,black friday,,735620,33460,26,122897706,1.3,872.96,ZAR ,Mobile,SEARCH
20241110,6214438953,313967,Retargeting_Lapsed,PAUSED,578981,55495,2273,4864088003,137.4,,ZAR,,YOUTUBE
25-06-2024,6649271257,888656,Brand_SA_Q1,PAUSED,832962,89079,1523,7854381452,73.26,4977.01,ZAR ,desktop,
