date,channel_id,video_id,video_title,country,device_type,traffic_source_type,views,watch_time_minutes,impressions,impressions_click_through_rate,likes,comments,estimated_revenue_usd
2024-06-02,UC13924857151,NXv6D9n_GBf,,za,,,37674,4472.7,276957,0.2027,6377,1280,101.7799
2024-09-10,UC71916937149,vAmIqHMcBl4,How It Works,South Africa,DESKTOP,SUGGESTED,3096,1743.7,6784,0.1348,305,83,
09/04/2024,UC58688414125,FE3DsGRtPbY,Brand Story 2024,south africa,TV,YT_SEARCH,49713,64816.0,361025,0.055,6054,,209.6317
20240706,UC76609645749,i-rUZ2UN0En,,,,PLAYLIST,5121,11445.9,,0.1114,95,157,8.295
25/10/2024,UC39443733557,TqyKvTA-rIu,Brand Story 2024,rsa,DESKTOP,,23306,,11899,,1515,,2.1788
05/04/2024,UC31870738953,qq75mScHZ_j,Customer Testimonial,RSA,MOBILE,SUGGESTED,59066,162096.6,225289,0.2005,4778,1750,286.1628
20240104,UC73031754917,lT-2sv0uN5L,Brand Story 2024, South Africa,,,68521,38347.5,25282,0.0989,5948,163,321.7279
28-04-2024,UC95080605080,Ka7uFPZ6qnJ,,,TV,EXTERNAL,94739,35365.7,271886,0.1622,15298,,297.5239
,UC57628044215,zAbuWl-a4jX,Brand Story 2024,,TV,,1479,1186.0,4057,0.0485,242,63,4.6683
,UC93167712018,pelpYk4o16M,Customer Testimonial,,DESKTOP,EXTERNAL,92090,51944.2,,,,,430.1311
"June 11, 2024",UC24618686064,Sjxa6q1-34n,Product Demo,ZA,MOBILE,,74337,86944.0,166902,0.0127,6919,1866,
13-12-2024,UC77491189621,P8fHKiW32Jk,How It Works,za,TABLET,,15541,35849.9,100141,0.1316,1856,559,51.8545
"November 10, 2024",UC72697758772,ldDNo7EmiiD,,ZA,,,602,,,0.1513,114,,1.3883
2024-04-25,UC21973914062,2lb7f98m0wd,How It Works,south africa,UNKNOWN,EXTERNAL,62534,135621.2,,0.1847,4523,781,264.1349
13/07/2024,UC54978372344,z9PX24YDxPN,Customer Testimonial,,,,23825,,119241,0.2037,,333,-0.334
"January 20, 2024",UC86837786625,YhycP5MpebV,Customer Testimonial,rsa,UNKNOWN,,6058,17706.0,14803,0.2303,453,21,24.5307
04-02-2024,UC71275270894,1-Uw9rWw7DP,,,,PLAYLIST,896,1968.3,8386,0.1498,50,19,-0.9966
"May 19, 2024",UC48215604172,SVcNmBKN3S_,, South Africa,TABLET,,53425,41592.1,26653,0.099,995,1697,148.4387
,UC32907289887,tPWdQcQBbOD,Customer Testimonial,,,EXTERNAL,30496,81393.8,187556,0.0096,4617,239,
20241024,UC43946055841,pCSpOK_t58B,Product Demo,,,YT_SEARCH,9286,14096.0,2716,0.1334,1832,72,
16-07-2024,UC21857565894,,Brand Story 2024,ZA,,PLAYLIST,12960,35029.8,94174,,536,43,60.6419
20241125,UC72173624275,kfzAqOTgJUr,Brand Story 2024,,,BROWSE,30984,59411.3,78686,0.0988,985,1120,3.6882
"May 30, 2024",UC13564112253,64uPGoa8Uz_,Customer Testimonial,South Africa,MOBILE,EXTERNAL,67990,41308.0,148549,0.192,4476,2638,269.7558
22-12-2024,UC91969815747,ufYxhV0r7Za,,,UNKNOWN,,89460,187581.0,369082,,14130,85,
20241203,UC86689806616,pK8Hkx9K-Fc,Customer Testimonial,za,TABLET,YT_SEARCH,47076,33089.3,202947,0.2266,2013,855,
22/01/2024,UC54285013789,kHUzC-kHtXV,,,,BROWSE,23755,37029.4,124379,0.1659,4212,793,110.915
2024-04-17,UC74396154530,gbkk4e3GvoP,Product Demo,RSA,UNKNOWN,EXTERNAL,47323,73006.8,399178,-0.0002,1434,2273,87.7433
17-07-2024,UC97385553878,u_1LPp8DNFS,,south africa,UNKNOWN,,57727,15102.7,431057,0.1119,10384,1305,176.9185
23/08/2024,UC54367809924,gXAMWVbYcvl,Customer Testimonial,South Africa,TABLET,EXTERNAL,30512,80411.3,150195,-0.0051,3867,1086,128.3865
21-04-2024,UC91887438784,LNx91lXs2PB,, South Africa,TV,PLAYLIST,25493,23649.8,253609,0.02,1946,693,
29-02-2024,UC52960780900,HuDYxyl2JpE,Brand Story 2024,South Africa,,YT_SEARCH,24715,12724.5,,0.0101,2471,844,46.5483
,UC17252718669,qaJfVUv6mqg,How It Works,ZA,MOBILE,YT_SEARCH,17210,7000.6,14729,,,664,57.0385
20-10-2024,UC89161284625,_ZpujdKP7GS,Brand Story 2024, South Africa,MOBILE,SUGGESTED,6256,7913.2,5881,0.1192,797,255,7.3994
09/12/2024,UC11937836796,86nYD37XONx,,,TABLET,PLAYLIST,38113,34567.5,80664,0.117,5318,1144,66.7195
20241215,UC95593576441,0i2XFhXtfXo,Brand Story 2024,,TV,YT_SEARCH,95040,,,0.2224,1517,1832,
25-11-2024,UC46660001861,vU38F9tqod_,Brand Story 2024,,DESKTOP,SUGGESTED,29272,38217.4,82397,0.0915,,518,53.2434
"May 10, 2024",UC50405451838,iEErKjU4tej,How It Works,South Africa,UNKNOWN,,37566,65323.3,5368,0.1268,4487,1803,22.7676
2024-04-19,UC37978210417,xarhqTtiRHc,Customer Testimonial,ZA,TABLET,,8250,22491.3,59298,0.186,1081,362,
"January 20, 2024",UC10367170366,V1hMKcT1yHD,How It Works,ZA,,,90263,194166.0,289945,0.1403,6009,3772,357.2014
"November 09, 2024",UC87397461009,9hUqyHFsoQZ,Customer Testimonial,,UNKNOWN,EXTERNAL,19578,7469.8,173448,0.1973,2346,882,47.5975
,UC22071528987,SSU6JIO_M3x,How It Works,za,TABLET,PLAYLIST,56314,,273519,0.0278,8967,228,269.3597
27-04-2024,UC97173143830,O0cAstnWGbu,Customer Testimonial, South Africa,,YT_SEARCH,57772,12387.1,211747,0.0089,6435,1300,154.7593
"May 02, 2024",UC90923038498,qG07HwpFgvP,Customer Testimonial,South Africa,TABLET,BROWSE,75351,174166.9,12842,0.2442,6991,1729,105.3273
20241103,UC87165980683,P8PNti2GfMw,,south africa,TABLET,BROWSE,4064,2256.1,13822,0.196,253,180,8.7632
20240327,UC74385882238,dBSmXMoAQnI,,RSA,DESKTOP,PLAYLIST,76245,194326.4,244410,0.0615,14521,410,-0.4219
2024-09-01,UC99026439363,Jt1KpJqXDJ-,,za,,PLAYLIST,7980,9928.8,37642,0.0097,463,56,35.7793
2024-04-18,UC10760294012,1xkoOT8fWw_,Customer Testimonial,,TABLET,,83649,145140.6,,0.1388,15842,86,68.9348
20240416,UC79747402575,wO3VfOW8QRD,,South Africa,TV,BROWSE,78417,89212.4,395636,0.0524,4115,3292,
,UC56489181833,WsW-dtQeJQE,Customer Testimonial,ZA,,BROWSE,99746,165944.4,558212,0.1133,9828,4209,453.5507
20240405,UC91201748598,Dm-WbL0SO16,Customer Testimonial,rsa,MOBILE,YT_SEARCH,60731,91047.3,1375,0.0801,347,1181,42.1322
"April 26, 2024",UC45165000920,RjCvpzR_ZGu,Customer Testimonial,rsa,TV,EXTERNAL,12105,12490.0,105098,,249,443,55.2638
"February 07, 2024",UC87697797308,kxFZpQ1TEs_,,,UNKNOWN,BROWSE,82262,48462.8,69731,0.2481,9427,3547,238.0466
10/06/2024,UC51445523812,jF5-DUqElHL,Product Demo,south africa,TV,,67908,101191.7,633918,0.0531,,995,35.4385
20240505,UC54014520778,PhCvN5FDOqT,,za,TV,,58468,169590.1,309262,0.134,8728,1471,
2024-05-16,UC79632879284,xnehQ-16Kp6,,south africa,UNKNOWN,BROWSE,10605,29913.0,29764,0.0309,1985,,6.5021
29/02/2024,UC29691868591,,Brand Story 2024,south africa,,,30923,,235656,0.1495,4562,1022,46.6241
2024-06-10,UC74705642160,9D5d4ZxjcF1,How It Works,South Africa,UNKNOWN,SUGGESTED,47376,140450.2,149551,0.1338,,2046,99.2877
18-11-2024,UC39362214705,ne1lrjCh8UO,,rsa,TV,EXTERNAL,5669,8242.2,645,0.1533,213,202,12.4978
11/11/2024,UC84521298944,DlpBKwBbZxL,How It Works,ZA,MOBILE,,45377,134602.3,297412,,6198,1008,
15-09-2024,UC93733011874,8J_FnfuIYJf,,ZA,DESKTOP,BROWSE,98654,98513.8,486013,0.1001,10003,2609,
2024-08-26,UC53417524034,hqpDGS9BxG2,,RSA,TV,BROWSE,92123,52658.7,864579,0.1925,5648,2151,363.7175
"January 11, 2024",UC42528739538,TrHO-EUOPbe,Customer Testimonial,rsa,UNKNOWN,,71496,194315.8,644151,0.1166,10822,1934,60.3198
20241123,UC11230790139,yoeY_p3gHAR,,RSA,,,5873,4568.1,25923,0.1282,698,102,10.2235
2024-11-03,UC54030121707,Yf-opkWxVQt,,south africa,,BROWSE,74580,48242.4,349,0.0554,13379,599,215.856
"November 25, 2024",UC58279386025,l5KxePLFJL8,,RSA,DESKTOP,PLAYLIST,45683,134206.2,51138,0.2402,8197,757,79.9638
"September 27, 2024",UC51783817406,dtmL05VHCOm,Brand Story 2024,,UNKNOWN,PLAYLIST,23206,17435.5,229839,0.1013,3581,387,20.8775
20240120,UC76195255499,WDIMmXQl9vY,,,,YT_SEARCH,82223,,313052,,6756,3153,88.2816
2024-10-21,UC94800901119,BzElB6GoRyQ,How It Works,,TV,YT_SEARCH,54027,,219240,0.1032,2032,2229,
26-09-2024,UC20814703857,ebPv7po3s8X,Product Demo,,UNKNOWN,PLAYLIST,19383,49097.5,52734,0.0098,852,770,94.9038
"July 29, 2024",UC47760435404,d4PxxVJWbma,,,MOBILE,SUGGESTED,48291,72898.5,,0.2248,2975,1765,226.1124
"May 18, 2024",UC25780664832,dh06eFTmQGG,Brand Story 2024,ZA,TABLET,,59559,6515.7,418672,0.2122,401,344,
"April 25, 2024",UC90126012166,H7ZXAgGzPYe,,ZA,MOBILE,YT_SEARCH,46042,92205.6,85638,0.0102,8511,768,168.812
2024-03-14,UC60301074793,FZu_hdWQRCp,Product Demo,South Africa,TABLET,BROWSE,25817,14238.9,27474,0.1406,1228,48,24.7859
2024-04-13,UC60578016823,q5_OF7pSo_i,Product Demo, South Africa,,PLAYLIST,27973,76152.8,96462,0.0636,725,526,
2024-10-17,UC40940200208,hkRU00l51C9,Brand Story 2024,za,DESKTOP,EXTERNAL,81860,158457.5,793301,0.1443,14357,1473,
18/03/2024,UC72818450280,vVSo42xjMdc,How It Works,south africa,TV,EXTERNAL,30134,81932.8,50894,0.0382,4401,287,106.6555
25/01/2024,UC75690583640,_5IC9XkWWcR,Product Demo,RSA,MOBILE,EXTERNAL,90805,117866.8,885291,0.0054,8556,520,198.1775
20-10-2024,UC73652575475,RGzVPK0qVJU,,ZA,,YT_SEARCH,95739,142753.1,651009,0.2367,14397,4085,274.5212
20240310,UC62785390980,PI66-JrKTNY,,ZA,UNKNOWN,EXTERNAL,80568,69527.8,514631,0.1908,8352,1195,352.637
01-10-2024,UC86147837956,_wCdclFyY-_,,,,BROWSE,34005,59950.3,219770,0.2197,144,647,32.511
"May 22, 2024",UC62495517117,57zWV76rZ5z,,,DESKTOP,YT_SEARCH,51478,90203.9,286291,0.0557,2745,,
17/10/2024,UC37575696812,V15Gbbq_0nZ,,South Africa,MOBILE,,90761,109856.3,95107,0.1322,5451,415,61.3396
20240111,UC71911096308,LsAP9Pvt5DB,,za,UNKNOWN,SUGGESTED,94875,35270.0,702060,0.2183,4015,1812,404.9338
,UC29953186328,8pTr63kGtTp,Customer Testimonial,rsa,,SUGGESTED,39956,35220.6,,0.2067,1027,993,134.3675
23-02-2024,UC60132900433,GcG9P66Fpao,Customer Testimonial,RSA,DESKTOP,EXTERNAL,91233,252969.1,777575,0.1347,6594,,205.8708
27-12-2024,UC23972407964,uzksYuBRuUl,How It Works,South Africa,,,68797,129525.2,552811,,9170,102,169.1257
2024-11-01,UC29550849970,_wcbXbeq_Vv,How It Works,rsa,TV,BROWSE,22101,4795.8,33395,0.1645,3111,651,35.6846
2024-06-08,UC33567261898,hqMPiG_cOhg,Product Demo,,TABLET,EXTERNAL,73475,14732.7,724662,,6625,462,55.5016
"July 24, 2024",UC98713315772,IbsQbO-BhbS,Customer Testimonial, South Africa,DESKTOP,SUGGESTED,40779,83398.8,298146,0.0956,7987,426,126.5511
14/12/2024,UC85948552120,rZKKYFUePw9,How It Works,za,MOBILE,PLAYLIST,17868,17484.6,115529,0.0998,2871,254,73.4363
"April 14, 2024",UC96527560726,3lGei6ePwZU,How It Works,ZA,TABLET,SUGGESTED,28304,78962.9,160486,0.0691,,856,71.4605
12/11/2024,UC98718669016,sQElGDkaVQO,Brand Story 2024,,TABLET,BROWSE,4422,,27187,0.0947,334,61,10.4501
20240316,UC18719041864,L4kjiiZmUba,Brand Story 2024, South Africa,TV,BROWSE,14271,27173.5,126292,0.2326,2527,,
,UC24774448580,c_pP3nPPHrf,, South Africa,TABLET,,24855,40696.5,196094,0.0596,,923,95.0378
08/05/2024,UC64780127401,Q11xU6MSZCe,Brand Story 2024,,,PLAYLIST,80286,115042.4,753276,0.1211,,1008,226.8012
17/01/2024,UC24102956581,kqWU4VKdAYU,,South Africa,UNKNOWN,YT_SEARCH,94855,,115177,0.2409,17498,653,360.9442
20240705,UC64844793207,drF8QyznJUy,Product Demo,,TABLET,PLAYLIST,86784,,218566,0.1129,6266,3521,187.0243
20240404,UC73354643698,_rDNSyPuq1C,,ZA,MOBILE,EXTERNAL,16997,32962.1,16600,0.0535,1685,,21.781
30/05/2024,UC42919136203,,, South Africa,,,94899,,394997,0.248,15317,,375.2055
"January 17, 2024",UC19820739499,QdqPo4B34sT,,south africa,TV,EXTERNAL,55268,10388.3,39280,0.0891,5337,2363,86.7685
24/08/2024,UC83870608706,jbu9Db-721P,Product Demo,,UNKNOWN,SUGGESTED,67154,69449.4,146010,0.0318,1059,456,103.1333
2024-12-25,,,,,UNKNOWN,SUGGESTED,62566,20038.7,570466,0.2145,9622,2736,168.3069
04/03/2024,UC97796441838,jtxMUTtrZog,How It Works,rsa,,,99318,102324.9,969703,0.2365,534,121,484.2006
20241224,UC25660578682,pb6fJy1lxMd,Product Demo,rsa,TV,,224,-0.1,794,0.2267,10,11,-0.7516
2024-01-29,UC89381014148,keXsZVXijFz,Product Demo,za,TABLET,PLAYLIST,57901,21100.4,248808,0.1405,11246,,146.902
2024-05-09,UC64985794997,JYvsZv1g_cQ,Brand Story 2024, South Africa,UNKNOWN,PLAYLIST,97160,26406.5,877615,-0.0028,3967,4410,246.6584
15-08-2024,UC15212019537,NahKvhjk3R5,Customer Testimonial,za,TABLET,YT_SEARCH,28284,52786.0,52973,,3142,510,66.4582
24-12-2024,UC94016265891,VZX8uKShCpE,,,TABLET,SUGGESTED,63440,55512.0,242886,0.2348,1831,1031,240.0509
04-04-2024,UC15725279003,fJc1ugNqAAU,Brand Story 2024,rsa,DESKTOP,,91994,220248.0,282198,0.0586,3816,751,
2024-09-03,UC15446578142,GqI8Y3sZau_,,ZA,UNKNOWN,EXTERNAL,96102,68507.1,62095,0.1513,7235,1135,147.6519
17/09/2024,UC53066815118,UwM3nHpmoqV,,,UNKNOWN,BROWSE,29181,13589.9,165193,0.1398,5145,1191,115.252
20241214,UC95739960360,L9zusa81CnH,,rsa,TABLET,BROWSE,23110,17595.7,85834,0.1266,1727,1071,53.5034
"September 18, 2024",UC51396254179,aWuhBZxLie5,How It Works,south africa,TABLET,YT_SEARCH,11534,14697.5,74922,0.2104,1400,152,17.1405
2024-03-15,UC61240969732,bFUftakEoLH,Brand Story 2024,South Africa,,PLAYLIST,31935,44403.3,283078,0.1917,5678,1502,55.0956
2024-10-12,UC66484919781,ABinN2nQXej,,za,MOBILE,BROWSE,32330,91242.8,149153,0.0338,5565,958,
28-09-2024,UC91780207144,iL10vZGr2Ht,,rsa,TV,EXTERNAL,81941,57015.1,679867,0.0111,14644,174,257.8576
05-07-2024,UC76241638096,MoWEREGqcRr,Customer Testimonial,,MOBILE,EXTERNAL,89120,136473.8,142674,0.0225,7679,2809,41.6077
2024-12-18,UC98100139456,6OMYwRyYQSY,Product Demo,za,TV,,71476,79956.5,483869,,13400,1328,
2024-01-08,UC74771930909,5d5iQUxerSs,How It Works,rsa,TV,BROWSE,90020,34325.5,637673,0.1757,9021,1145,159.6818
07/09/2024,UC93215562964,wXcgIoTCw6c,Product Demo,ZA,DESKTOP,,38383,54266.6,339901,,1810,1446,114.9213
30-05-2024,UC47909873726,XtwiFqNzC31,Customer Testimonial,rsa,TV,PLAYLIST,10761,21800.3,31544,0.0672,,73,29.6583
03-02-2024,UC79482920065,60pmd44QwJr,,rsa,UNKNOWN,BROWSE,16841,33680.6,110816,0.0511,2614,416,68.5414
20240722,UC54893985684,UwdRiF57xS-,Brand Story 2024,,TV,EXTERNAL,4183,2186.3,26626,0.1302,167,59,
20240810,,eLgSRrXgrmy,,za,TV,BROWSE,76752,137561.4,93497,0.1951,1632,2555,26.4985
20240503,UC39629296093,QhLfoVOAH3h,,rsa,TV,PLAYLIST,62024,2616.3,259586,0.2483,9642,2709,195.132
11/02/2024,UC91854188297,DiYa_UuxbcN,,za,MOBILE,YT_SEARCH,90025,72761.2,168517,0.206,10498,1506,89.1847
"July 30, 2024",UC26227713465,HDKDgux7oke,Product Demo,South Africa,MOBILE,PLAYLIST,26200,37705.8,66039,0.1617,5066,110,91.4655
2024-12-17,UC18093245862,FHn367v2WDD,How It Works,za,MOBILE,,22608,4897.5,183837,0.1943,,591,57.3239
28/06/2024,UC52788412364,XKS-MiPl6lX,Brand Story 2024,ZA,UNKNOWN,EXTERNAL,50839,75174.7,82171,0.0958,3006,2349,169.472
"May 03, 2024",UC87388353642,ZlG_GOfd4Vb,,South Africa,,,87788,103737.1,514892,,13797,1007,399.7228
2024-07-06,UC82525241489,,,ZA,,,21928,11801.5,28975,0.2235,3246,125,55.617
29/12/2024,UC60928202033,y5UfAkQaWY5,Customer Testimonial, South Africa,DESKTOP,YT_SEARCH,90565,233469.9,721243,0.088,2351,3383,
24-09-2024,UC12203271119,dXHUGN5BX9U,Brand Story 2024, South Africa,TABLET,BROWSE,25157,3793.2,197695,0.2149,1659,216,
20240228,UC18124821716,mgOYwIxK5Uv,,rsa,UNKNOWN,EXTERNAL,27566,57313.6,,0.1368,1776,657,61.371
"May 05, 2024",UC23603652163,PfnPl7XAf_K,Brand Story 2024,rsa,,EXTERNAL,47068,70992.2,418986,0.1219,4385,1965,222.2843
06-02-2024,UC37726548560,0zrQyUKCECC,,RSA,,,98565,24333.0,743299,0.0953,9886,3810,17.8536
2024-08-09,UC70024586235,ShPmtnw_KwK,Product Demo,,UNKNOWN,SUGGESTED,72612,206868.4,213533,0.1498,11213,3464,216.0951
25-03-2024,UC24560929058,ptCHjmM3Dne,Brand Story 2024,South Africa,TV,YT_SEARCH,7272,15178.4,56165,0.1342,663,300,19.9598
2024-11-27,UC80947420130,fMCUjhsAr3T,Product Demo,za,,BROWSE,46903,51735.3,323686,0.2166,7905,133,
06/10/2024,UC18464156368,-b7jlNCF1Nt,Customer Testimonial,ZA,TV,,37619,50417.7,54764,0.1142,4441,1580,165.8213
20240410,,AF7zBcRGh-h,,RSA,TV,,53600,131191.3,2903,0.2492,5636,1260,32.0299
2024-10-10,UC83660458819,CS5_qXZCTxP,Brand Story 2024,rsa,,,73539,103179.8,530292,0.0685,13301,908,5.1988
2024-08-07,UC25707132107,L4kIAPBBVgg,How It Works,rsa,UNKNOWN,EXTERNAL,96785,8091.3,608251,0.0816,5287,738,
"July 08, 2024",UC64912476255,,Product Demo,,TABLET,,57033,4636.6,109122,0.1742,9502,143,209.3252
23-01-2024,UC27580621165,w3yXsbAKWS2,Product Demo,South Africa,DESKTOP,,52599,32421.7,153316,,4597,1269,25.1045
2024-04-18,UC23752582195,Ph_G9QjEscs,Product Demo,RSA,MOBILE,BROWSE,1895,,10654,-0.0046,267,77,-0.0278
20240718,UC27087829912,Ud60FVrviqe,Product Demo,ZA,,YT_SEARCH,81159,68121.6,35751,0.226,5904,,259.9024
"December 17, 2024",UC70287367723,5KljnkIPBzV,Customer Testimonial,,UNKNOWN,,80311,103920.5,314195,0.2116,6335,1904,260.392
24/07/2024,UC89073246530,ctyQt3Pdi5c,How It Works,south africa,MOBILE,,13933,20996.3,75950,0.2167,2233,159,61.7147
20240830,UC42253974302,JY9wGE46n6i,How It Works, South Africa,UNKNOWN,BROWSE,33177,87811.3,2988,,1486,260,74.3227
2024-03-06,UC37745297026,XzWdkRmIzA3,Product Demo,ZA,TABLET,YT_SEARCH,3834,,6303,0.044,552,87,
20240916,UC74055550012,AU71IcT4F6X,How It Works,ZA,MOBILE,PLAYLIST,77624,83719.9,727365,0.1776,10899,3197,280.8512
09-05-2024,UC83419823956,5B_FAkwqK8m,Product Demo,,UNKNOWN,SUGGESTED,74528,65011.2,660152,0.1571,3164,,81.7187
20241127,UC48423566878,kcBFztzNP0E,Brand Story 2024,,MOBILE,SUGGESTED,293,416.2,1696,0.1586,27,12,0.6679
21-07-2024,UC27551843972,,How It Works,,MOBILE,EXTERNAL,22152,21583.3,85749,0.0871,1325,,6.2867
"August 02, 2024",UC29060675530,qZAJBFv3T9v,How It Works,,DESKTOP,,42060,41922.0,65392,0.1602,6833,153,169.4398
24-03-2024,UC33813084597,FCiAvCrhncl,Brand Story 2024,south africa,UNKNOWN,YT_SEARCH,13152,7999.8,67895,0.2241,922,29,45.429
30-11-2024,UC68389141604,vIXbz_qgRAW,Customer Testimonial,,UNKNOWN,BROWSE,34220,,56873,0.2334,,1011,83.0992
20240325,UC97856127743,Pbe1wrrcaiG,Brand Story 2024,,MOBILE,,44370,81.3,47333,0.017,8556,674,
20240717,UC92464824431,OU3DxOXPkda,Brand Story 2024,RSA,TABLET,PLAYLIST,60912,22808.2,412825,0.0651,6057,1694,94.8254
20240424,UC18596483370,JNUwnyl6Skw,Customer Testimonial, South Africa,DESKTOP,YT_SEARCH,47800,,405585,0.1186,8221,,212.9348
26/11/2024,UC39896645801,M_91e8vskzK,,,,BROWSE,78776,,673664,0.0601,12941,450,104.1679
,UC62287429300,gq_sLrZhM8q,Customer Testimonial,,TV,,89788,127223.8,488629,,15497,3610,190.3527
"February 22, 2024",UC42408919499,BDFzW3I38_K,,,TV,SUGGESTED,60161,66913.0,155299,0.1706,8706,,135.3994
,UC98638728098,N69hXSAyTKR,,South Africa,UNKNOWN,YT_SEARCH,8106,21956.8,,0.1175,1168,378,14.6805
"September 11, 2024",UC60312020062,LPsJ6gxyZD6,Product Demo,RSA,,BROWSE,49724,9740.5,387203,,3422,,
"November 10, 2024",UC12634448661,j9Ul4Mh-MAx,How It Works,,,BROWSE,40740,54544.0,68340,0.029,587,1199,
20240531,UC22519644381,nCL-7YHr_Hs,,rsa,TABLET,SUGGESTED,56853,139087.3,426407,0.0486,,699,
27/07/2024,UC51563838532,qj3RY4NBI2K,, South Africa,,BROWSE,27696,,199350,0.0136,2255,719,41.0195
05/03/2024,UC68429390726,-inXpGfNze_,,za,UNKNOWN,,76051,123835.7,430736,0.0654,12183,1153,280.8432
,UC43475268636,p32oIO_Mdfq,Product Demo,rsa,MOBILE,PLAYLIST,40206,101618.1,99886,0.1156,4182,,91.8659
2024-06-11,UC86675194694,1B_8chXyodK,,ZA,MOBILE,EXTERNAL,74759,55300.2,200608,0.0903,8179,,
"May 13, 2024",,yLt5GYyGoKJ,Brand Story 2024,RSA,DESKTOP,BROWSE,19311,,51223,0.1057,315,456,2.8979
20240901,UC11409216332,JDQVqG--xHn,Brand Story 2024,South Africa,DESKTOP,SUGGESTED,16445,31419.9,140752,0.2091,1032,538,
20241024,UC68726137210,QNYmp5lw9xs,How It Works,RSA,DESKTOP,,70678,62236.9,79768,0.1772,,332,
10-08-2024,UC34836885593,PznjHwax0UK,Customer Testimonial,,UNKNOWN,PLAYLIST,26343,31228.8,19050,0.037,5022,502,
"August 03, 2024",UC21823401686,XNMMsqYPWx5,Brand Story 2024, South Africa,TABLET,SUGGESTED,65275,67902.6,121453,0.0304,3947,,24.1563
10-09-2024,UC46849875041,GW-RzXDmxuT,,South Africa,TABLET,PLAYLIST,65187,81846.8,54577,0.1416,6098,2765,143.1438
21-11-2024,UC44373824943,7l3QdGfxSCb,How It Works, South Africa,UNKNOWN,BROWSE,89812,180713.2,895826,0.2076,346,3030,134.282
09-03-2024,UC59334844208,7Hc6YCRj9Qr,Brand Story 2024,,,SUGGESTED,66133,151582.4,4152,0.0583,5641,536,107.7806
2024-03-25,UC87249415907,E3oZbeQZLPw,Product Demo,,TV,SUGGESTED,5143,11600.3,23582,0.0882,187,163,24.5671
19-03-2024,UC17215741362,JWiovIgEo5O,Brand Story 2024,south africa,,PLAYLIST,21271,8875.9,87622,0.0271,1128,3,20.0725
31-03-2024,UC83435530650,odx2EY9vs4d,How It Works,south africa,TABLET,EXTERNAL,96725,178747.3,581362,0.2253,455,936,446.2051
20240106,UC50205890723,gBF8h6BQJNp,Customer Testimonial,,,PLAYLIST,46569,98454.4,122629,,4615,659,66.2559
,UC52945172530,1LJMRiJ5eJw,Customer Testimonial,RSA,MOBILE,PLAYLIST,9176,21223.6,52122,0.1817,893,413,41.0596
01-01-2024,UC73664464265,AYBC0Hxh6GW,How It Works,,TABLET,EXTERNAL,9614,17148.2,15764,0.2439,591,153,5.6993
08-07-2024,UC38740472147,sePtadZbQx8,How It Works,za,TV,,36473,64924.5,6197,0.0899,2833,399,165.8419
10/09/2024,UC21589433073,LonsvX6l4cO,,,UNKNOWN,PLAYLIST,41656,20297.9,161754,0.1056,6194,1480,
2024-10-20,UC62786671523,CrM9fNaTVyQ,,,,EXTERNAL,25780,13953.9,50658,0.2021,4956,807,
"November 08, 2024",UC13142775702,4KnGfEg8-Lq,Customer Testimonial,,DESKTOP,,2238,4743.8,12480,0.1479,417,10,10.0314
,UC95513024661,Jx7QhaSZhVb,Product Demo,,UNKNOWN,PLAYLIST,33521,66565.7,40934,0.1832,3556,,69.5868
"January 23, 2024",UC77445704479,QHtPHydT94E,Product Demo,rsa,UNKNOWN,SUGGESTED,71416,138816.3,266408,,6829,1538,244.7834
"April 21, 2024",UC33944815621,TXx1FdD5hS7,Brand Story 2024,,DESKTOP,YT_SEARCH,70498,6998.3,620556,0.1122,5870,367,87.6951
09/11/2024,UC54381125146,qtZcq2DE6D8,Brand Story 2024,south africa,TABLET,BROWSE,61119,123119.2,366104,0.2351,1695,2345,231.7172
20240323,UC85781092487,MNbeug7Bka3,,ZA,TV,YT_SEARCH,50304,32195.1,427680,0.2242,100,,73.2319
20240412,UC14885698259,5H7l-AW7sIT,Product Demo,ZA,UNKNOWN,BROWSE,18966,16572.5,33668,0.1289,1524,314,37.8317
11/11/2024,UC95186603538,Xsv0eOBXnBk,,,,YT_SEARCH,53572,137944.9,45505,,,941,119.2073
,UC14382414950,p1ajOq2WE_d,Brand Story 2024,South Africa,MOBILE,PLAYLIST,44327,59132.6,352156,0.0451,4298,219,93.0441
25/05/2024,UC20060269373,2pL5zosXgnk,Product Demo,za,MOBILE,YT_SEARCH,33553,2511.4,165282,,3817,880,60.8031
2024-06-10,UC52695181658,kYvOgVN6rer,Brand Story 2024,ZA,,YT_SEARCH,23855,37067.8,235354,0.2171,,879,61.6765
,UC14293936612,dm87XY8iGy1,,,,,45974,82208.4,145571,0.056,6130,1082,132.092
24-09-2024,UC84255826100,vsbZ3oxOp3b,Customer Testimonial,south africa,DESKTOP,,57298,33773.0,268581,0.076,4504,2545,230.828
,UC84097019002,,Customer Testimonial,south africa,TABLET,SUGGESTED,6143,12843.9,50951,0.1702,814,93,29.4269
"August 06, 2024",UC41971252371,iItEjkJ-YCa,,za,DESKTOP,,18541,38807.2,183154,0.0331,544,178,38.949
2024-08-27,UC46378553861,zji9t7tHXkP,How It Works,ZA,,SUGGESTED,21901,64500.7,17744,0.0671,2282,240,84.8619
