event_date,event_timestamp,event_name,user_pseudo_id,session_id,geo_country,geo_city,device_category,traffic_source_medium,traffic_source_source,traffic_source_name,page_location,event_value_in_usd,ga_session_number,is_active_user,platform
"June 09, 2024",1769260347140550,login,user_00507,7953855,South Africa,,desktop,ORGANIC_SEARCH,,Black Friday 2024,,667.25,4,1,WEB
20240109,1750810405315884,,user_00724,3744883, South Africa,Durban,Desktop,(none),Google,,/thankyou,250.09,16,FALSE,
04/01/2024,1755643322955128,scroll,user_00500,4521153,,Pretoria,MOBILE,Organic Search,(direct),,/thankyou,665.54,41,True,IOS
15-08-2024,1784111539246918,click,user_00092,3683393,ZA,,Tablet,email,,,/checkout,846.8,43,,WEB
14-07-2024,1741134196949247,page_view,user_00351,3004809,rsa,Johannesburg,Tablet,Paid Search,GOOGLE,Black Friday 2024,,465.94,31,true,
05/05/2024,1705686750323833,page_view,user_00600,6197558,South Africa,,,ORGANIC_SEARCH,,BRAND SA Q1,,,30,0,
"July 18, 2024",1721032284822962,,user_00077,5931106,,Johannesburg,,display,Google,retargeting lapsed,,,38,0,
20240310,3338,add_to_cart,user_00002,8541451,RSA,,DESKTOP,Social,(direct),UNKNOWN,/,859.7,37,true,web
2024-01-09,1706024640871928,add_to_cart,user_00461,7690179,,,,paid search,google,,,,38,True,WEB
,1749533302511712,page_view,user_00672,3930653,south africa,,tablet,social,bing,,/thankyou,,49,false,
17/06/2024,1771853781142895,session_start,user_00730,7877423,,,desktop,,(direct),black friday,,227.12,48,TRUE,
,,purchase,user_00244,, South Africa,,,,Google,Retargeting_Lapsed,/thankyou,122.76,8,true,ANDROID
20240828,1780130943086858,scroll,user_00281,2364609,za,Pretoria,Tablet,Social,Google,black friday,,,13,1,Web
03/04/2024,1795129176719085,page_view,user_00007,8960280,south africa,,,direct,(direct),brand_sa_q1,/,969.06,28,True,
2024-07-06,1759911582547292,begin_checkout,user_00472,4483469,rsa,Pretoria,desktop,Direct,,brand_sa_q1,/products,274.42,43,,WEB
26-01-2024,1752777473578254,add_to_cart,user_00260,5669622,za,Pretoria,Mobile,,,Black Friday 2024,,430.67,50,FALSE,IOS
2024-07-22,1741142959122711,add_to_cart,user_00236,6248894,,Johannesburg,mobile,Organic Search,Google,Awareness_Display_ZA,,267.62,20,True,
2024-11-25,1719708453350904,login,user_00644,2933656,RSA,,Desktop,,(direct),Retargeting_Lapsed,,,6,true,Web
2024-02-08,1772651781118157,purchase,user_00359,2670803,ZA,,mobile,Email,,Awareness_Display_ZA,/thankyou,569.13,33,TRUE,IOS
20240109,1745896621857347,begin_checkout,user_00293,2984948,za,Cape Town,,ORGANIC_SEARCH,facebook,black friday,/products,747.56,43,true,WEB
2024-12-10,1718182134004297,click,user_00465,6583184,,,MOBILE,social,bing,Black Friday 2024,/products,467.96,6,,
20240331,1717175563880858,search,user_00363,2208459,South Africa,Johannesburg,,Direct,GOOGLE,,/thankyou,582.98,47,0,web
2024-09-14,1744393017637458,video_start,user_00658,3153502, South Africa,,tablet,,facebook,UNKNOWN,/thankyou,136.79,12,,WEB
2024-10-20,1757551877563238,add_to_cart,user_00779,1117600,South Africa,Pretoria,,paid search,,,/products,560.41,24,true,Web
2024-12-28,1726443901095574,click,user_00049,1724571,,Cape Town,Desktop,Email,(direct),retargeting lapsed,/checkout,784.86,34,TRUE,IOS
"February 16, 2024",1711593677995990,click,user_00554,9966434,,Pretoria,Tablet,Paid Search,google,,/products,,10,true,
"June 05, 2024",1759881910467586,search,user_00250,4545224,za,Johannesburg,,Display,,UNKNOWN,,295.95,,,WEB
20241124,1765139535397735,begin_checkout,user_00730,1375291,ZA,Johannesburg,DESKTOP,Organic Search,google,UNKNOWN,,,33,TRUE,web
06-01-2024,1726409687327690,search,user_00093,4464829,South Africa,Johannesburg,DESKTOP,direct,,,,182.18,6,TRUE,
,1762268260117369,click,user_00499,1698269,ZA,Johannesburg,Mobile,(none),google,,/thankyou,707.96,45,True,ANDROID
22-06-2024,1768329327650464,,user_00627,9996047,RSA,,tablet,direct,,UNKNOWN,/,322.25,4,FALSE,Web
,6452,search,user_00218,509974,RSA,Johannesburg,,(none),,UNKNOWN,/products,,23,,Web
"April 15, 2024",1731208656758872,purchase,user_00800,8779235,south africa,,tablet,Paid Search,,Awareness_Display_ZA,/products,,46,FALSE,WEB
"August 27, 2024",1712618434935499,login,user_00282,3851172,,Durban,desktop,social,google,,,,4,,
20241123,1784356066671415,,user_00273,1818825,rsa,Cape Town,Desktop,Direct,,Brand_SA_Q1,/,169.25,8,1,web
2024-04-26,1731424231788896,scroll,user_00044,2486536,ZA,,mobile,direct,facebook,brand_sa_q1,,,20,false,WEB
20240210,1742695672765684,search,user_00542,6008267,rsa,Johannesburg,mobile,,Google,black friday,/,,11,True,
,1723542334646335,purchase,user_00582,7278626,,Johannesburg,tablet,email,bing,,,530.94,37,True,ANDROID
20240529,1725527637143731,video_start,user_00782,4141875,za,Durban,MOBILE,,(direct),BRAND SA Q1,/thankyou,,49,True,WEB
14-11-2024,1722498706946751,login,user_00643,4367812,RSA,Pretoria,,display,google,brand_sa_q1,/products,832.1,36,False,
27/07/2024,1779551155245021,purchase,user_00295,7818592, South Africa,,,Organic Search,,,/products,931.14,21,,Web
20241218,1720311599747170,video_start,user_00451,8609824,south africa,Pretoria,Desktop,Direct,Google,,/checkout,,22,False,
2024-07-10,1725564231570852,session_start,user_00101,2769346,,,Desktop,Display,Google,UNKNOWN,/products,836.52,17,0,WEB
"March 09, 2024",4516,purchase,user_00117,6475513,RSA,Pretoria,Tablet,ORGANIC_SEARCH,,Retargeting_Lapsed,/thankyou,163.64,46,false,ANDROID
"May 16, 2024",1764339653057994,scroll,user_00213,3129091,rsa,,Tablet,Organic Search,Google,Black Friday 2024,/products,,3,false,IOS
2024-08-01,1743556190661605,add_to_cart,user_00469,6070026,,,Mobile,Direct,Google,UNKNOWN,,405.82,33,FALSE,WEB
13/12/2024,1797527175808749,begin_checkout,user_00359,1968652,,Cape Town,tablet,Paid Search,,Retargeting_Lapsed,/,,12,1,IOS
2024-04-15,1701119779646502,scroll,user_00329,7762358,za,Johannesburg,MOBILE,email,bing,Black Friday 2024,/products,900.23,46,false,Web
2024-05-22,1724396839029798,scroll,user_00305,9881414,za,,mobile,,facebook,Awareness_Display_ZA,/products,,39,True,
2024-08-22,1710364702214928,,user_00788,9201970,,,mobile,Email,Google,brand_sa_q1,/products,407.78,,True,ANDROID
06-10-2024,1726509475739249,scroll,,9865030,South Africa,Johannesburg,Desktop,(none),,Awareness_Display_ZA,/checkout,657.41,,false,ANDROID
20240419,,page_view,user_00456,4855739, South Africa,,Desktop,Display,,Brand_SA_Q1,/products,592.97,2,False,Web
09/08/2024,1769267438970231,login,user_00289,2203474,rsa,,Tablet,paid search,google,Awareness_Display_ZA,/products,603.71,32,FALSE,
20240430,1764847779930189,scroll,user_00663,,south africa,Johannesburg,desktop,Display,,Black Friday 2024,/checkout,,14,True,IOS
20240121,1765659857561794,purchase,user_00279,8175607,za,Cape Town,,Direct,,Black Friday 2024,/,,31,false,
2024-07-23,,search,user_00082,2749752, South Africa,,,ORGANIC_SEARCH,(direct),Retargeting_Lapsed,/thankyou,,21,TRUE,
16-09-2024,,,user_00128,4922382,,Pretoria,,Direct,(direct),,,,34,False,
20241221,1779669832628751,login,user_00488,1759056,South Africa,Cape Town,mobile,display,bing,Black Friday 2024,/products,,,True,ANDROID
19/05/2024,1750336619609238,scroll,user_00563,5079077,,Cape Town,,,,Black Friday 2024,/products,609.55,40,False,ANDROID
2024-01-27,1779628082904819,video_start,user_00687,7554882, South Africa,,desktop,(none),,Brand_SA_Q1,/thankyou,,15,true,IOS
01/02/2024,1770699678475096,,user_00098,7993638,RSA,Johannesburg,Mobile,Display,,,/products,,27,,ANDROID
16-04-2024,1778519305591942,search,user_00325,4399646,,,tablet,Paid Search,google,Awareness_Display_ZA,/products,277.9,43,,web
2024-07-31,1742920950872418,session_start,user_00764,526840,,Durban,desktop,,,Brand_SA_Q1,/thankyou,316.09,10,0,WEB
02/04/2024,1771277433032817,video_start,user_00323,947894,za,Pretoria,MOBILE,direct,,,,863.67,4,,web
"August 10, 2024",1725406228749700,add_to_cart,user_00738,3953154,,,DESKTOP,Organic Search,facebook,UNKNOWN,/products,907.79,45,,web
21-03-2024,1732416957627227,scroll,user_00192,8033177,ZA,,desktop,Display,google,,/checkout,968.27,45,false,web
"April 25, 2024",1703841405841172,video_start,user_00225,,rsa,Cape Town,mobile,display,,,,,19,False,IOS
"January 24, 2024",1782691737124193,click,user_00786,5022046,South Africa,Cape Town,,Social,(direct),BRAND SA Q1,,,27,1,Web
"December 13, 2024",1729784217690335,add_to_cart,user_00651,6823856,south africa,,Mobile,,google,retargeting lapsed,,411.41,46,False,ANDROID
2024-07-21,1782968505140747,add_to_cart,user_00588,7591540,ZA,Cape Town,,,(direct),,/thankyou,,21,True,ANDROID
2024-07-05,1715846444445355,scroll,user_00524,1817204,,,tablet,Display,google,UNKNOWN,/thankyou,237.6,47,1,WEB
08/06/2024,1722762681818371,begin_checkout,,1558427,,Cape Town,tablet,ORGANIC_SEARCH,,BRAND SA Q1,/products,113.77,50,0,web
"September 28, 2024",,,user_00738,2363024,,Johannesburg,DESKTOP,Organic Search,,,,418.75,21,,
12/10/2024,1736466227335249,click,user_00694,7537243,RSA,,MOBILE,paid search,Google,Black Friday 2024,/products,,44,True,
2024-01-31,1752575006191200,click,user_00332,5412384,ZA,Pretoria,Tablet,Display,bing,UNKNOWN,/thankyou,728.1,35,true,Web
20-02-2024,1794536688712017,session_start,user_00658,8124071,,Cape Town,DESKTOP,Paid Search,(direct),BRAND SA Q1,/checkout,209.18,43,,Web
20240912,1726944281787882,search,user_00040,9134695, South Africa,,Tablet,display,GOOGLE,BRAND SA Q1,/thankyou,157.29,30,TRUE,web
"December 25, 2024",1784318052131567,begin_checkout,user_00291,9657401,,,mobile,Organic Search,google,Awareness_Display_ZA,/checkout,648.04,32,,ANDROID
20241102,1744690329258867,page_view,user_00244,4839474,za,Durban,mobile,Social,(direct),Black Friday 2024,/products,,3,true,web
26/07/2024,1782331919420711,video_start,user_00018,950983,za,,Mobile,paid search,,brand_sa_q1,/products,748.09,,TRUE,IOS
05-03-2024,1770139610790103,video_start,user_00415,5997718,,,Mobile,display,Google,brand_sa_q1,,31.77,34,FALSE,
26/07/2024,1793533038203345,login,user_00337,6589850,,,DESKTOP,display,Google,UNKNOWN,/products,642.89,40,FALSE,IOS
07-12-2024,1758665583600353,begin_checkout,user_00043,4675917,rsa,Pretoria,MOBILE,email,,BRAND SA Q1,/thankyou,251.59,49,FALSE,IOS
29-06-2024,1775161427638370,video_start,user_00123,4263429, South Africa,,tablet,Paid Search,google,Awareness_Display_ZA,/products,373.21,14,0,Web
26-03-2024,1720456534080926,click,user_00208,6537808,,Pretoria,Tablet,social,GOOGLE,Retargeting_Lapsed,/,278.83,27,TRUE,WEB
08/10/2024,1799750865800879,purchase,user_00427,5149033,rsa,,,Social,google,black friday,,,16,,ANDROID
20240810,,page_view,user_00241,1284210,rsa,,MOBILE,Paid Search,google,UNKNOWN,/products,,46,,Web
2024-02-01,1732040843549150,purchase,user_00019,9186430,RSA,,mobile,Display,Google,black friday,/products,,23,false,IOS
2024-12-10,1761789048263625,scroll,,3931099,ZA,,DESKTOP,(none),facebook,Retargeting_Lapsed,,664.86,3,,Web
12/08/2024,1745370318449165,session_start,user_00753,7469407,ZA,Durban,tablet,(none),bing,,/thankyou,,28,1,IOS
24-11-2024,1739913533437833,click,user_00094,4260465,,,Mobile,Organic Search,Google,black friday,,,28,,IOS
18/06/2024,1701380719759990,purchase,user_00216,93994,za,Cape Town,MOBILE,,Google,,/checkout,819.93,36,False,ANDROID
01/04/2024,,video_start,user_00047,1977635,za,Durban,tablet,ORGANIC_SEARCH,GOOGLE,,/,108.42,12,FALSE,web
2024-04-24,1761941868235715,video_start,user_00441,2507273,,,DESKTOP,Display,,black friday,/checkout,299.23,16,FALSE,web
20240615,1728805076267513,begin_checkout,user_00185,7189657, South Africa,Johannesburg,MOBILE,Direct,Google,black friday,/checkout,110.45,39,,web
27/05/2024,,search,user_00056,6784430, South Africa,,Mobile,paid search,google,,/products,,19,true,WEB
27-11-2024,1739830994381347,session_start,user_00307,4801799,,,,organic search,GOOGLE,,,,15,false,ANDROID
13-02-2024,1779002274473517,page_view,user_00039,,,,,email,(direct),,,,50,0,
11-04-2024,,video_start,user_00687,,,,desktop,Email,facebook,Retargeting_Lapsed,,,33,,
20240413,1744319889037333,search,user_00673,5619436,south africa,Johannesburg,MOBILE,Paid Search,facebook,BRAND SA Q1,/thankyou,,,,Web
"June 23, 2024",1727059242004439,,user_00454,6199680, South Africa,Johannesburg,Desktop,email,google,,,930.98,10,TRUE,ANDROID
20/09/2024,1706386911723102,scroll,user_00744,8987245,,,,(none),bing,,/thankyou,,42,FALSE,
03-07-2024,1760790152828169,begin_checkout,user_00084,1184853,rsa,Cape Town,,Organic Search,GOOGLE,,,185.11,13,,Web
13/11/2024,1758907056935326,session_start,user_00138,8452226,rsa,,,,bing,Retargeting_Lapsed,/,712.18,2,1,IOS
20240326,,begin_checkout,user_00781,7416796,South Africa,Cape Town,mobile,(none),(direct),UNKNOWN,/,335.25,45,,web
24/07/2024,1793223385245603,begin_checkout,user_00266,9630027,south africa,,tablet,organic search,,Awareness_Display_ZA,/thankyou,,2,FALSE,web
20240506,1724936805569490,purchase,user_00646,8978853,,,DESKTOP,Display,,BRAND SA Q1,,,7,false,
20240907,1788191260865730,search,user_00002,6419931,rsa,,MOBILE,Paid Search,bing,,/products,809.09,2,1,ANDROID
2024-12-12,9863,click,user_00432,2541192,,Pretoria,Desktop,Organic Search,bing,black friday,,856.35,4,FALSE,
2024-06-06,1765719731992293,video_start,user_00207,4826542,rsa,Johannesburg,MOBILE,(none),,Brand_SA_Q1,/thankyou,,16,True,IOS
2024-12-25,1743741724039712,search,user_00397,519369,,,,ORGANIC_SEARCH,,,/checkout,439.49,18,0,web
"November 13, 2024",1746240845683074,click,user_00736,4961462,ZA,Pretoria,,display,facebook,Retargeting_Lapsed,/products,507.88,2,true,
"November 22, 2024",1771662507741493,session_start,user_00345,1891387,South Africa,,Tablet,,,Black Friday 2024,/,204.86,27,True,
17-03-2024,1793051259876884,page_view,user_00218,2778834,ZA,Johannesburg,desktop,direct,,BRAND SA Q1,/,,-1,,Web
"August 12, 2024",1749362891869086,login,user_00557,2628129,RSA,Pretoria,Mobile,,GOOGLE,,/,353.07,32,,ANDROID
20240906,1720592462378294,search,user_00632,9353364,ZA,Cape Town,DESKTOP,direct,GOOGLE,Awareness_Display_ZA,/checkout,171.27,16,True,Web
22-11-2024,1741494268595100,page_view,user_00028,7611418,ZA,Durban,MOBILE,email,(direct),Brand_SA_Q1,/products,838.08,44,True,Web
20240916,1702343654080797,scroll,user_00380,7662725,south africa,,Tablet,organic search,Google,Awareness_Display_ZA,,,36,true,
20240111,1718908477476678,video_start,user_00681,8753155,,,desktop,organic search,bing,,/thankyou,,13,0,
14/04/2024,1776625458881073,,user_00072,5605211,RSA,,Tablet,,(direct),,/thankyou,,10,False,web
20241110,1766635754469444,,user_00619,3822183,south africa,Pretoria,DESKTOP,(none),Google,brand_sa_q1,/checkout,286.5,9,TRUE,web
20240206,1722455173119551,video_start,user_00275,6343496,za,,Mobile,Social,google,Black Friday 2024,/products,,32,False,web
2024-02-29,,login,user_00293,9757053, South Africa,,Desktop,Display,facebook,,/thankyou,27.04,20,1,web
"October 17, 2024",1779346394098168,scroll,user_00704,,za,,,Organic Search,,,,586.74,50,true,
"September 09, 2024",1748356913590326,,user_00475,5357252,,Johannesburg,Mobile,,,retargeting lapsed,,791.6,21,0,web
2024-10-21,1412,session_start,user_00444,7412503,south africa,,Tablet,ORGANIC_SEARCH,google,,/,351.1,30,False,web
2024-10-26,1772397489451368,click,user_00559,9258923,south africa,,,Email,,Black Friday 2024,/thankyou,157.27,3,,web
08/02/2024,1746486042121727,search,user_00694,1855596,rsa,Johannesburg,mobile,Paid Search,facebook,,/,,23,TRUE,web
2024-07-21,,click,user_00692,4411184,,Johannesburg,,,bing,retargeting lapsed,/,921.8,24,true,web
20240922,1710912592250860,click,user_00776,2244807,za,,DESKTOP,Email,facebook,Black Friday 2024,,579.12,40,false,Web
20241001,1720558263709745,page_view,user_00565,7114244,ZA,,desktop,Social,,brand_sa_q1,/checkout,352.43,47,true,Web
09/08/2024,1765706417331226,session_start,user_00777,566566, South Africa,,,,,Awareness_Display_ZA,/products,287.38,1,false,web
16-09-2024,1739238498788814,session_start,user_00780,1692995,South Africa,Cape Town,,,,,/thankyou,294.05,34,true,WEB
29-07-2024,1769514224371094,click,user_00546,1275191,RSA,,DESKTOP,email,(direct),Retargeting_Lapsed,/thankyou,13.01,20,True,IOS
31-10-2024,1763501072778329,search,user_00330,1127476,ZA,Pretoria,desktop,organic search,,black friday,/products,245.73,36,0,WEB
20240914,1712240558749254,page_view,user_00146,983249,,,mobile,Display,bing,,/checkout,,25,FALSE,
20240120,1719784304714437,session_start,user_00665,2210311,ZA,,MOBILE,Direct,,black friday,/thankyou,433.96,49,0,
2024-06-17,1779357887379567,page_view,user_00561,6983352,south africa,Pretoria,Mobile,,(direct),Black Friday 2024,,,50,FALSE,
20240104,1781368819130059,click,user_00514,703028, South Africa,,,display,google,,/,,44,1,Web
2024-03-14,1715612650303169,login,user_00085,4395542,,Durban,mobile,,,,/thankyou,,-1,true,Web
11-09-2024,1727241799212225,begin_checkout,user_00339,4686610,South Africa,,tablet,Email,,,,532.27,6,False,IOS
20-10-2024,1716052150801969,login,user_00271,436806,ZA,,,(none),bing,UNKNOWN,/,821.86,17,FALSE,IOS
14/09/2024,1758395295395012,begin_checkout,user_00164,,za,,Mobile,,,,/products,,3,,ANDROID
"January 11, 2024",1772559917387995,purchase,user_00492,7244564,,,tablet,display,(direct),,,483.46,20,true,
20240505,1726484634638045,add_to_cart,user_00614,4020553,RSA,Cape Town,tablet,social,GOOGLE,UNKNOWN,/thankyou,,15,,
20240127,1798704489056904,purchase,user_00494,6169128,rsa,Cape Town,DESKTOP,Social,google,Brand_SA_Q1,/products,,10,False,
,1723764714706562,search,user_00015,443166,RSA,,mobile,social,bing,Awareness_Display_ZA,/,428.28,30,false,web
"April 10, 2024",1701996757480338,add_to_cart,user_00074,,,Johannesburg,,Paid Search,bing,BRAND SA Q1,/products,,,,
"May 23, 2024",1751736139228319,scroll,user_00390,2234336,,Pretoria,,Social,Google,retargeting lapsed,/,234.89,26,1,Web
30-11-2024,1757089466719132,login,user_00311,6470545,,,tablet,social,bing,retargeting lapsed,/,,2,true,web
14-12-2024,1717868599300814,search,user_00044,3735342,RSA,Durban,,Paid Search,,black friday,/,791.45,11,0,
23-10-2024,1733772442863791,scroll,user_00783,4649266,south africa,,,email,google,BRAND SA Q1,/checkout,412.34,24,,WEB
20-07-2024,1713684000499201,add_to_cart,user_00311,7946252,RSA,Durban,tablet,Organic Search,Google,,/,,13,FALSE,Web
16/08/2024,1716985434885330,login,user_00694,2500754,rsa,Cape Town,,,,,/products,13.07,3,TRUE,WEB
20241116,1754893596071284,login,user_00057,2286133,south africa,Cape Town,Mobile,ORGANIC_SEARCH,facebook,,/,,21,FALSE,Web
2024-08-06,1743162398043056,begin_checkout,user_00374,,ZA,,mobile,organic search,,Black Friday 2024,/thankyou,971.86,27,true,
2024-04-06,1784422704607185,search,user_00507,1523096,South Africa,,mobile,,,Brand_SA_Q1,/,,2,true,IOS
23-02-2024,1716921202906563,,user_00318,5064768,,Johannesburg,MOBILE,,bing,brand_sa_q1,/,,15,true,
20-11-2024,1759771245514922,click,user_00249,1349955,RSA,Durban,MOBILE,ORGANIC_SEARCH,,black friday,/thankyou,954.83,1,FALSE,web
25/10/2024,1724975494811014,scroll,user_00070,4171221,RSA,Durban,mobile,paid search,bing,Awareness_Display_ZA,/checkout,721.74,39,1,WEB
28/10/2024,1784818678606822,click,user_00016,6084003,,Cape Town,,direct,Google,,,836.74,32,0,Web
20240518,,search,user_00204,7740060,RSA,,DESKTOP,direct,bing,,/,962.71,42,False,
01/01/2024,1733379789664805,purchase,user_00638,5491995,,Pretoria,,direct,GOOGLE,,/checkout,572.54,28,TRUE,WEB
20241104,1746812612706421,page_view,user_00462,903651,South Africa,Johannesburg,Tablet,(none),google,retargeting lapsed,/,,28,FALSE,
20241129,1710281085509488,purchase,user_00490,1995352,,,,ORGANIC_SEARCH,bing,retargeting lapsed,/checkout,,47,1,
