customer_id,first_seen_date,province,city,customer_segment,consent_status
CUST-001974,2024-04-04,Western Cape,Stellenbosch,New,granted
CUST-001975,2024-05-26,Western Cape,Paarl,Returning,granted
CUST-001976,2024-01-29,Gauteng,Sandton,New,granted
CUST-001977,2024-06-12,Western Cape,Paarl,New,granted
CUST-001978,2024-06-29,Gauteng,Sandton,New,granted
CUST-001979,2024-01-31,Western Cape,Stellenbosch,Returning,granted
CUST-001980,2024-03-25,Eastern Cape,East London,New,denied
CUST-001981,2024-02-05,Gauteng,Sandton,New,granted
CUST-001982,2024-02-04,Western Cape,Paarl,New,unknown
CUST-001983,2024-05-29,Gauteng,Pretoria,Returning,granted
CUST-001984,2024-05-12,Western Cape,Cape Town,New,granted
CUST-001985,2024-03-31,Western Cape,Stellenbosch,New,granted
CUST-001986,2024-06-05,Kwazulu-Natal,Durban,New,granted
CUST-001987,2024-02-07,Western Cape,George,New,unknown
CUST-001988,2024-06-10,Gauteng,Soweto,New,granted
CUST-001989,2024-01-09,Kwazulu-Natal,Pietermaritzburg,New,denied
CUST-001990,2024-03-14,Kwazulu-Natal,Durban,New,granted
CUST-001991,2024-04-02,Western Cape,Cape Town,New,unknown
CUST-001992,2024-04-30,Gauteng,Johannesburg,New,granted
CUST-001993,2024-04-28,Gauteng,Johannesburg,New,granted
CUST-001994,2024-03-11,Kwazulu-Natal,Umhlanga,New,granted
CUST-001995,2024-06-15,Mpumalanga,Nelspruit,Vip,granted
CUST-001996,2024-01-04,Eastern Cape,East London,New,granted
CUST-001997,2024-02-15,Gauteng,Soweto,New,granted
CUST-001998,2024-05-27,Gauteng,Sandton,New,denied
CUST-001999,2024-05-16,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-002000,2024-05-02,Western Cape,Stellenbosch,Returning,denied
CUST-002001,2024-06-07,Kwazulu-Natal,Pietermaritzburg,New,denied
CUST-002002,2024-03-20,Western Cape,George,New,granted
CUST-002003,2024-01-06,Kwazulu-Natal,Durban,New,granted
CUST-002004,2024-01-14,Western Cape,George,New,granted
CUST-002005,2024-05-16,Gauteng,Pretoria,New,granted
CUST-002006,2024-04-07,Western Cape,Paarl,Returning,granted
CUST-002007,2024-04-30,Free State,Bloemfontein,New,granted
CUST-002008,2024-05-31,Western Cape,George,New,granted
CUST-002009,2024-05-24,Western Cape,Cape Town,New,granted
CUST-002010,2024-02-17,Western Cape,Paarl,New,granted
CUST-002011,2024-06-25,North West,Rustenburg,Lapsed Reactivated,granted
CUST-002012,2024-06-05,North West,Rustenburg,Returning,granted
CUST-002013,2024-05-06,Western Cape,George,New,denied
CUST-002014,2024-01-31,Limpopo,Polokwane,New,denied
CUST-002015,2024-04-16,Eastern Cape,Gqeberha,Lapsed Reactivated,granted
CUST-002016,2024-06-12,Western Cape,Stellenbosch,New,granted
CUST-002017,2024-03-03,Western Cape,Cape Town,New,granted
CUST-002018,2024-04-17,Western Cape,Paarl,New,denied
CUST-002019,2024-02-18,Free State,Bloemfontein,Lapsed Reactivated,granted
CUST-002020,2024-03-26,Gauteng,Johannesburg,New,granted
CUST-002021,2024-06-01,Gauteng,Soweto,Returning,granted
CUST-002022,2024-06-11,Western Cape,George,New,granted
CUST-002023,2024-02-15,Western Cape,Stellenbosch,Returning,unknown
CUST-002024,2024-01-08,Western Cape,Stellenbosch,Returning,granted
CUST-002025,2024-06-10,Western Cape,George,New,denied
CUST-002026,2024-02-07,Western Cape,George,New,granted
CUST-002027,2024-04-18,Western Cape,Stellenbosch,Returning,granted
CUST-002028,2024-05-25,Western Cape,Stellenbosch,New,granted
CUST-002029,2024-06-21,Gauteng,Soweto,Returning,granted
CUST-002030,2024-04-17,Limpopo,Polokwane,New,granted
CUST-002031,2024-02-13,Kwazulu-Natal,Durban,Returning,denied
CUST-002032,2024-02-24,Western Cape,George,Returning,granted
CUST-002033,2024-06-30,Kwazulu-Natal,Umhlanga,New,granted
CUST-002034,2024-05-08,Western Cape,Paarl,New,granted
CUST-002035,2024-06-23,Gauteng,Pretoria,New,granted
CUST-002036,2024-06-20,Western Cape,Cape Town,New,denied
CUST-002037,2024-03-01,Western Cape,Cape Town,Returning,granted
CUST-002038,2024-06-17,Free State,Bloemfontein,New,granted
CUST-002039,2024-02-14,Western Cape,Cape Town,New,granted
CUST-002040,2024-01-07,Gauteng,Soweto,New,granted
CUST-002041,2024-06-11,Gauteng,Pretoria,New,granted
CUST-002042,2024-06-11,Western Cape,Paarl,Returning,granted
CUST-002043,2024-06-27,Western Cape,Stellenbosch,Returning,denied
CUST-002044,2024-05-15,Kwazulu-Natal,Durban,New,unknown
CUST-002045,2024-03-06,Gauteng,Soweto,Returning,denied
CUST-002046,2024-01-09,Western Cape,Stellenbosch,New,denied
CUST-002047,2024-01-25,Gauteng,Sandton,Returning,granted
CUST-002048,2024-06-19,Mpumalanga,Nelspruit,Returning,granted
CUST-002049,2024-05-04,Kwazulu-Natal,Pietermaritzburg,Returning,granted
CUST-002050,2024-01-19,Eastern Cape,East London,New,granted
CUST-002051,2024-04-08,Gauteng,Sandton,New,granted
CUST-002052,2024-04-26,Western Cape,Paarl,New,granted
CUST-002053,2024-01-18,Gauteng,Sandton,New,granted
CUST-002054,2024-06-19,Limpopo,Polokwane,New,granted
CUST-002055,2024-03-20,Western Cape,Cape Town,Returning,granted
CUST-002056,2024-02-27,Northern Cape,Kimberley,New,granted
CUST-002057,2024-05-02,Kwazulu-Natal,Umhlanga,New,granted
CUST-002058,2024-01-18,Eastern Cape,Gqeberha,New,granted
CUST-002059,2024-05-12,Western Cape,Cape Town,Returning,granted
CUST-002060,2024-02-26,Gauteng,Soweto,New,unknown
CUST-002061,2024-06-12,North West,Rustenburg,Vip,granted
CUST-002062,2024-02-26,Gauteng,Johannesburg,New,denied
CUST-002063,2024-06-20,Western Cape,Cape Town,New,granted
CUST-002064,2024-01-19,Western Cape,Stellenbosch,Returning,granted
CUST-002065,2024-04-28,Eastern Cape,East London,Returning,granted
CUST-002066,2024-03-13,Western Cape,Stellenbosch,New,granted
CUST-002067,2024-01-25,Gauteng,Pretoria,New,denied
CUST-002068,2024-04-06,Western Cape,Paarl,Returning,granted
CUST-002069,2024-04-16,Kwazulu-Natal,Durban,Returning,denied
CUST-002070,2024-06-17,Gauteng,Johannesburg,New,denied
CUST-002071,2024-06-24,Gauteng,Pretoria,Returning,granted
CUST-002072,2024-05-20,Gauteng,Soweto,New,granted
CUST-002073,2024-01-23,Western Cape,Stellenbosch,New,granted
CUST-002074,2024-04-30,Limpopo,Polokwane,New,granted
CUST-002075,2024-02-29,Gauteng,Pretoria,Lapsed Reactivated,granted
CUST-002076,2024-01-11,North West,Rustenburg,New,denied
CUST-002077,2024-04-12,Western Cape,Paarl,New,granted
CUST-002078,2024-03-26,Gauteng,Pretoria,Returning,granted
CUST-002079,2024-02-04,Western Cape,Cape Town,Returning,granted
CUST-002080,2024-05-22,Western Cape,Paarl,New,granted
CUST-002081,2024-06-04,Western Cape,Cape Town,New,granted
CUST-002082,2024-01-20,Gauteng,Johannesburg,New,granted
CUST-002083,2024-05-31,North West,Rustenburg,New,granted
CUST-002084,2024-06-04,Gauteng,Sandton,New,unknown
CUST-002085,2024-05-18,Limpopo,Polokwane,Returning,granted
CUST-002086,2024-05-11,Kwazulu-Natal,Durban,Vip,denied
CUST-002087,2024-06-29,Kwazulu-Natal,Umhlanga,New,granted
CUST-002088,2024-02-25,Western Cape,Paarl,New,granted
CUST-002089,2024-02-28,Kwazulu-Natal,Durban,New,granted
CUST-002090,2024-05-25,Gauteng,Sandton,New,granted
CUST-002091,2024-06-03,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-002092,2024-02-04,Gauteng,Pretoria,Returning,granted
CUST-002093,2024-03-17,Kwazulu-Natal,Umhlanga,New,denied
CUST-002094,2024-06-28,Gauteng,Johannesburg,Vip,denied
CUST-002095,2024-01-10,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-002096,2024-04-21,Eastern Cape,East London,New,unknown
CUST-002097,2024-02-22,Western Cape,Stellenbosch,New,granted
CUST-002098,2024-02-01,Kwazulu-Natal,Durban,Returning,unknown
CUST-002099,2024-06-10,Gauteng,Soweto,Vip,granted
CUST-002100,2024-02-13,Western Cape,Paarl,New,denied
CUST-002101,2024-04-16,Western Cape,Stellenbosch,New,granted
CUST-002102,2024-05-25,Kwazulu-Natal,Durban,New,denied
CUST-002103,2024-05-17,Gauteng,Johannesburg,Lapsed Reactivated,granted
CUST-002104,2024-01-15,Limpopo,Polokwane,Returning,granted
CUST-002105,2024-06-16,Northern Cape,Kimberley,Returning,denied
CUST-002106,2024-04-08,Western Cape,Stellenbosch,Returning,granted
CUST-002107,2024-02-25,Kwazulu-Natal,Pietermaritzburg,New,denied
CUST-002108,2024-06-14,Western Cape,Paarl,New,denied
CUST-002109,2024-03-27,Western Cape,Stellenbosch,Returning,granted
CUST-002110,2024-03-01,Gauteng,Sandton,Vip,granted
CUST-002111,2024-06-12,Gauteng,Johannesburg,Returning,granted
CUST-002112,2024-02-06,Gauteng,Johannesburg,Returning,granted
CUST-002113,2024-02-25,Gauteng,Soweto,New,denied
CUST-002114,2024-05-23,Western Cape,Cape Town,New,denied
CUST-002115,2024-05-11,Limpopo,Polokwane,New,granted
CUST-002116,2024-06-29,Gauteng,Pretoria,Returning,granted
CUST-002117,2024-06-04,Kwazulu-Natal,Umhlanga,New,granted
CUST-002118,2024-02-09,Mpumalanga,Nelspruit,Returning,granted
CUST-002119,2024-03-16,Western Cape,Cape Town,Vip,granted
CUST-002120,2024-05-03,Limpopo,Polokwane,Returning,granted
CUST-002121,2024-01-30,Western Cape,Stellenbosch,New,granted
CUST-002122,2024-04-14,Kwazulu-Natal,Durban,New,granted
CUST-002123,2024-05-23,Western Cape,Stellenbosch,New,granted
CUST-002124,2024-06-28,Eastern Cape,East London,Returning,granted
CUST-002125,2024-05-12,Gauteng,Johannesburg,New,denied
CUST-002126,2024-06-04,Kwazulu-Natal,Umhlanga,New,granted
CUST-002127,2024-01-07,Gauteng,Soweto,New,granted
CUST-002128,2024-06-02,Gauteng,Sandton,New,granted
CUST-002129,2024-03-10,Western Cape,Cape Town,New,granted
CUST-002130,2024-02-24,Western Cape,Stellenbosch,Returning,granted
CUST-002131,2024-04-22,Free State,Bloemfontein,New,unknown
CUST-002132,2024-06-25,Gauteng,Soweto,New,granted
CUST-002133,2024-02-25,Western Cape,George,Returning,granted
CUST-002134,2024-05-22,Eastern Cape,East London,Lapsed Reactivated,granted
CUST-002135,2024-04-01,Western Cape,Stellenbosch,New,granted
CUST-002136,2024-04-26,Gauteng,Johannesburg,Returning,unknown
CUST-002137,2024-06-19,Kwazulu-Natal,Umhlanga,New,granted
CUST-002138,2024-04-09,Gauteng,Pretoria,Lapsed Reactivated,unknown
CUST-002139,2024-04-08,Kwazulu-Natal,Umhlanga,New,granted
CUST-002140,2024-05-23,Western Cape,Stellenbosch,New,granted
CUST-002141,2024-05-31,Western Cape,George,Returning,granted
CUST-002142,2024-06-22,Gauteng,Pretoria,New,granted
CUST-002143,2024-03-13,Kwazulu-Natal,Durban,Returning,denied
CUST-002144,2024-02-11,Kwazulu-Natal,Umhlanga,New,denied
CUST-002145,2024-04-03,Eastern Cape,East London,New,granted
CUST-002146,2024-06-23,Gauteng,Johannesburg,Returning,denied
CUST-002147,2024-02-22,Western Cape,Cape Town,Returning,granted
CUST-002148,2024-03-18,Western Cape,Paarl,New,unknown
CUST-002149,2024-06-06,Gauteng,Soweto,New,denied
CUST-002150,2024-03-24,Gauteng,Pretoria,New,granted
CUST-002151,2024-05-05,Western Cape,George,New,granted
CUST-002152,2024-02-11,Western Cape,Paarl,Returning,denied
CUST-002153,2024-02-15,Gauteng,Soweto,Returning,granted
CUST-002154,2024-04-15,Gauteng,Soweto,New,granted
CUST-002155,2024-05-31,Limpopo,Polokwane,Returning,granted
CUST-002156,2024-02-28,Gauteng,Pretoria,New,granted
CUST-002157,2024-01-08,Kwazulu-Natal,Durban,Returning,granted
CUST-002158,2024-04-15,Gauteng,Johannesburg,Returning,granted
CUST-002159,2024-06-20,Gauteng,Pretoria,New,granted
CUST-002160,2024-01-08,Free State,Bloemfontein,New,denied
CUST-002161,2024-01-01,Kwazulu-Natal,Umhlanga,New,granted
CUST-002162,2024-05-16,Western Cape,Stellenbosch,New,granted
CUST-002163,2024-05-30,Gauteng,Soweto,New,denied
CUST-002164,2024-02-05,Limpopo,Polokwane,New,denied
CUST-002165,2024-04-27,Western Cape,Paarl,New,granted
CUST-002166,2024-02-28,Western Cape,Stellenbosch,New,granted
CUST-002167,2024-06-22,Gauteng,Johannesburg,New,granted
CUST-002168,2024-02-17,Gauteng,Pretoria,New,denied
CUST-002169,2024-04-15,Gauteng,Johannesburg,New,granted
CUST-002170,2024-03-16,Gauteng,Johannesburg,New,granted
CUST-002171,2024-03-15,Free State,Bloemfontein,New,granted
CUST-002172,2024-02-20,Western Cape,Stellenbosch,New,denied
CUST-002173,2024-05-17,Northern Cape,Kimberley,Returning,denied
CUST-002174,2024-05-03,Eastern Cape,East London,New,granted
CUST-002175,2024-05-02,Gauteng,Sandton,New,granted
CUST-002176,2024-03-21,Western Cape,Stellenbosch,Returning,denied
CUST-002177,2024-03-27,Western Cape,Cape Town,Vip,granted
CUST-002178,2024-06-27,Western Cape,George,Vip,granted
CUST-002179,2024-01-16,Gauteng,Soweto,New,granted
CUST-002180,2024-03-19,Gauteng,Johannesburg,New,granted
CUST-002181,2024-03-10,Western Cape,Cape Town,Vip,granted
CUST-002182,2024-05-29,North West,Rustenburg,Returning,granted
CUST-002183,2024-02-11,Mpumalanga,Nelspruit,Returning,granted
CUST-002184,2024-06-24,Eastern Cape,Gqeberha,Returning,granted
CUST-002185,2024-04-06,Gauteng,Soweto,New,granted
CUST-002186,2024-03-10,Gauteng,Johannesburg,Returning,granted
CUST-002187,2024-06-25,Eastern Cape,East London,Vip,granted
CUST-002188,2024-02-28,Western Cape,George,New,denied
CUST-002189,2024-01-08,Eastern Cape,Gqeberha,New,granted
CUST-002190,2024-06-30,Kwazulu-Natal,Pietermaritzburg,New,denied
CUST-002191,2024-01-08,Limpopo,Polokwane,Lapsed Reactivated,granted
CUST-002192,2024-06-20,Eastern Cape,Gqeberha,Returning,granted
CUST-002193,2024-03-30,Western Cape,Paarl,New,granted
CUST-002194,2024-01-30,Gauteng,Sandton,New,granted
CUST-002195,2024-05-02,Gauteng,Sandton,New,granted
CUST-002196,2024-02-07,Eastern Cape,East London,New,granted
CUST-002197,2024-03-22,Western Cape,George,New,denied
CUST-002198,2024-03-05,Western Cape,Stellenbosch,New,granted
CUST-002199,2024-02-03,Gauteng,Pretoria,Returning,granted
CUST-002200,2024-03-27,Western Cape,Cape Town,New,granted
CUST-002201,2024-04-07,Kwazulu-Natal,Durban,Returning,granted
CUST-002202,2024-02-14,Kwazulu-Natal,Umhlanga,Returning,granted
CUST-002203,2024-02-03,Limpopo,Polokwane,New,granted
CUST-002204,2024-02-19,Western Cape,Cape Town,New,denied
CUST-002205,2024-06-28,Gauteng,Johannesburg,New,granted
CUST-002206,2024-03-08,Gauteng,Soweto,New,granted
CUST-002207,2024-01-08,Western Cape,Cape Town,New,denied
CUST-002208,2024-06-17,Western Cape,George,New,granted
CUST-002209,2024-05-14,Western Cape,George,Returning,granted
CUST-002210,2024-03-13,Western Cape,Paarl,New,granted
CUST-002211,2024-03-03,Western Cape,Paarl,New,granted
CUST-002212,2024-05-29,Gauteng,Sandton,Vip,granted
CUST-002213,2024-01-07,Gauteng,Soweto,New,granted
CUST-002214,2024-03-03,Gauteng,Pretoria,New,denied
CUST-002215,2024-04-19,Western Cape,Stellenbosch,New,granted
CUST-002216,2024-01-30,Free State,Bloemfontein,Returning,granted
CUST-002217,2024-05-16,Kwazulu-Natal,Pietermaritzburg,Returning,granted
CUST-002218,2024-01-15,Kwazulu-Natal,Durban,Vip,granted
CUST-002219,2024-02-15,Western Cape,Cape Town,Lapsed Reactivated,granted
CUST-002220,2024-01-29,Free State,Bloemfontein,New,granted
CUST-002221,2024-05-19,Gauteng,Johannesburg,New,granted
CUST-002222,2024-03-30,Western Cape,Stellenbosch,New,granted
CUST-002223,2024-01-25,Western Cape,Paarl,Lapsed Reactivated,granted
CUST-002224,2024-06-10,Gauteng,Sandton,New,granted
CUST-002225,2024-06-24,Free State,Bloemfontein,Returning,granted
CUST-002226,2024-02-18,Western Cape,Paarl,New,granted
CUST-002227,2024-03-26,Gauteng,Sandton,Returning,granted
CUST-002228,2024-03-14,Western Cape,George,Returning,granted
CUST-002229,2024-03-01,Western Cape,Cape Town,Returning,denied
CUST-002230,2024-02-15,North West,Rustenburg,New,granted
CUST-002231,2024-02-23,Eastern Cape,Gqeberha,Vip,granted
CUST-002232,2024-03-23,Western Cape,Cape Town,New,granted
CUST-002233,2024-01-27,Gauteng,Pretoria,Returning,granted
CUST-002234,2024-02-23,North West,Rustenburg,Returning,denied
CUST-002235,2024-06-17,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-002236,2024-03-06,Mpumalanga,Nelspruit,New,granted
CUST-002237,2024-03-18,Gauteng,Soweto,New,granted
CUST-002238,2024-05-31,Western Cape,George,Returning,granted
CUST-002239,2024-04-09,Western Cape,Paarl,New,granted
CUST-002240,2024-01-05,Gauteng,Johannesburg,Lapsed Reactivated,denied
CUST-002241,2024-02-17,Eastern Cape,Gqeberha,New,unknown
CUST-002242,2024-03-28,Western Cape,George,Returning,granted
CUST-002243,2024-06-13,Western Cape,George,New,granted
CUST-002244,2024-06-03,Free State,Bloemfontein,Vip,denied
CUST-002245,2024-06-23,Gauteng,Pretoria,Returning,granted
CUST-002246,2024-04-09,Gauteng,Pretoria,New,granted
CUST-002247,2024-03-30,Mpumalanga,Nelspruit,New,granted
CUST-002248,2024-04-13,Mpumalanga,Nelspruit,New,denied
CUST-002249,2024-03-20,Western Cape,George,Returning,granted
CUST-002250,2024-05-06,Gauteng,Sandton,New,granted
CUST-002251,2024-04-18,Kwazulu-Natal,Pietermaritzburg,New,denied
CUST-002252,2024-06-09,Free State,Bloemfontein,New,granted
CUST-002253,2024-05-17,Western Cape,Stellenbosch,New,denied
CUST-002254,2024-03-20,Free State,Bloemfontein,New,granted
CUST-002255,2024-05-09,Gauteng,Soweto,New,granted
CUST-002256,2024-04-28,Gauteng,Soweto,Returning,granted
CUST-002257,2024-02-04,Western Cape,Cape Town,Returning,granted
CUST-002258,2024-04-22,Kwazulu-Natal,Pietermaritzburg,New,denied
CUST-002259,2024-04-30,Mpumalanga,Nelspruit,New,granted
CUST-002260,2024-05-24,Gauteng,Soweto,Lapsed Reactivated,denied
CUST-002261,2024-04-24,Limpopo,Polokwane,New,granted
CUST-002262,2024-05-20,Kwazulu-Natal,Umhlanga,Lapsed Reactivated,granted
CUST-002263,2024-04-02,Gauteng,Johannesburg,New,granted
CUST-002264,2024-02-04,Western Cape,Paarl,New,granted
CUST-002265,2024-04-06,Limpopo,Polokwane,Returning,granted
CUST-002266,2024-06-16,Kwazulu-Natal,Umhlanga,New,granted
CUST-002267,2024-01-21,Gauteng,Johannesburg,New,granted
CUST-002268,2024-02-14,Western Cape,Paarl,Returning,granted
CUST-002269,2024-04-30,Gauteng,Sandton,New,granted
CUST-002270,2024-05-07,Northern Cape,Kimberley,New,granted
CUST-002271,2024-06-27,Western Cape,Cape Town,New,granted
CUST-002272,2024-06-07,Northern Cape,Kimberley,New,granted
CUST-002273,2024-01-23,Western Cape,Stellenbosch,New,granted
CUST-002274,2024-04-29,Eastern Cape,Gqeberha,Returning,granted
CUST-002275,2024-05-27,Free State,Bloemfontein,Returning,unknown
CUST-002276,2024-02-22,Western Cape,Stellenbosch,Returning,granted
CUST-002277,2024-01-24,Kwazulu-Natal,Durban,New,granted
CUST-002278,2024-02-26,Gauteng,Sandton,Vip,denied
CUST-002279,2024-05-12,Western Cape,Cape Town,Vip,granted
CUST-002280,2024-02-19,Gauteng,Pretoria,New,granted
CUST-002281,2024-03-30,Western Cape,Cape Town,New,denied
CUST-002282,2024-02-29,Western Cape,Stellenbosch,Returning,granted
CUST-002283,2024-01-06,Western Cape,George,New,denied
CUST-002284,2024-06-17,Gauteng,Johannesburg,Returning,granted
CUST-002285,2024-02-15,Western Cape,George,Lapsed Reactivated,denied
CUST-002286,2024-03-11,Limpopo,Polokwane,Returning,unknown
CUST-002287,2024-06-21,Free State,Bloemfontein,Returning,granted
CUST-002288,2024-05-13,Gauteng,Sandton,New,denied
CUST-002289,2024-05-09,Kwazulu-Natal,Umhlanga,New,granted
CUST-002290,2024-01-15,Gauteng,Soweto,Lapsed Reactivated,granted
CUST-002291,2024-03-25,Eastern Cape,Gqeberha,Returning,granted
CUST-002292,2024-01-08,North West,Rustenburg,New,granted
CUST-002293,2024-05-15,Kwazulu-Natal,Umhlanga,New,denied
CUST-002294,2024-05-21,Limpopo,Polokwane,Returning,granted
CUST-002295,2024-04-20,Gauteng,Pretoria,Lapsed Reactivated,granted
CUST-002296,2024-03-14,Western Cape,George,Vip,granted
CUST-002297,2024-01-10,North West,Rustenburg,Returning,denied
CUST-002298,2024-03-11,North West,Rustenburg,New,denied
CUST-002299,2024-03-22,Gauteng,Soweto,New,unknown
CUST-002300,2024-03-23,Gauteng,Pretoria,Vip,granted
CUST-002301,2024-02-27,Gauteng,Pretoria,Returning,granted
CUST-002302,2024-04-12,Eastern Cape,Gqeberha,Lapsed Reactivated,granted
CUST-002303,2024-05-29,Western Cape,George,New,denied
CUST-002304,2024-02-22,Eastern Cape,Gqeberha,Returning,granted
CUST-002305,2024-06-18,Western Cape,Cape Town,New,granted
CUST-002306,2024-04-29,Eastern Cape,East London,New,granted
CUST-002307,2024-01-15,Eastern Cape,East London,New,granted
CUST-002308,2024-02-02,Gauteng,Johannesburg,New,granted
CUST-002309,2024-02-16,Western Cape,Paarl,New,denied
CUST-002310,2024-05-25,Gauteng,Soweto,New,granted
CUST-002311,2024-04-03,Gauteng,Soweto,New,unknown
CUST-002312,2024-05-22,Western Cape,Paarl,New,unknown
CUST-002313,2024-03-13,Western Cape,Paarl,New,denied
CUST-002314,2024-01-15,Gauteng,Johannesburg,Returning,granted
CUST-002315,2024-01-10,Western Cape,Paarl,Returning,granted
CUST-002316,2024-02-16,Western Cape,Stellenbosch,New,denied
CUST-002317,2024-06-16,Western Cape,George,New,granted
CUST-002318,2024-03-25,Gauteng,Johannesburg,Returning,granted
CUST-002319,2024-04-29,Western Cape,Cape Town,Returning,granted
