touchpoint_id,order_id,customer_id,touchpoint_date,channel,campaign_name,attribution_model,attributed_conversion,view_through_flag
TP-004658,ORD-2024-004658,CUST-000790,2024-03-25,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-004661,ORD-2024-004661,CUST-009792,2024-04-07,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-004662,ORD-2024-004662,CUST-003880,2024-03-20,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-004666,ORD-2024-004666,CUST-002637,2024-06-12,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004673,ORD-2024-004673,CUST-009123,2024-04-17,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004694,ORD-2024-004694,CUST-001559,2024-06-24,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-004696,ORD-2024-004696,CUST-009195,2024-06-13,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-004707,ORD-2024-004707,CUST-001323,2024-01-02,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004719,ORD-2024-004719,CUST-004802,2024-05-17,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004722,ORD-2024-004722,CUST-005865,2024-04-14,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004727,ORD-2024-004727,CUST-008492,2024-04-29,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-004733,ORD-2024-004733,CUST-004975,2024-06-03,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-004738,ORD-2024-004738,CUST-008767,2024-04-07,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004740,ORD-2024-004740,CUST-007986,2024-06-18,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004745,ORD-2024-004745,CUST-005415,2024-02-10,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004759,ORD-2024-004759,CUST-007258,2024-01-30,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-004770,ORD-2024-004770,CUST-002416,2024-06-05,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004775,ORD-2024-004775,CUST-008117,2024-04-23,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-004781,ORD-2024-004781,CUST-007536,2024-06-03,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-004784,ORD-2024-004784,CUST-005739,2024-03-03,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004792,ORD-2024-004792,CUST-007000,2024-04-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004805,ORD-2024-004805,CUST-000897,2024-05-23,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-004807,ORD-2024-004807,CUST-009966,2024-06-02,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-004811,ORD-2024-004811,CUST-010224,2024-05-11,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004815,ORD-2024-004815,CUST-001127,2024-04-25,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-004822,ORD-2024-004822,CUST-003879,2024-06-29,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-004825,ORD-2024-004825,CUST-004119,2024-03-25,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004826,ORD-2024-004826,CUST-002595,2024-05-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004827,ORD-2024-004827,CUST-009962,2024-02-04,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-004830,ORD-2024-004830,CUST-007169,2024-02-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004839,ORD-2024-004839,CUST-008917,2024-04-25,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-004854,ORD-2024-004854,CUST-010136,2024-01-03,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-004857,ORD-2024-004857,CUST-002436,2024-04-27,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004868,ORD-2024-004868,CUST-002488,2024-04-06,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004872,ORD-2024-004872,CUST-005550,2024-02-07,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-004884,ORD-2024-004884,CUST-006547,2024-01-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004890,ORD-2024-004890,CUST-003972,2024-02-05,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-004891,ORD-2024-004891,CUST-000719,2024-04-29,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-004892,ORD-2024-004892,CUST-002972,2024-06-18,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004896,ORD-2024-004896,CUST-002811,2024-02-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004899,ORD-2024-004899,CUST-009595,2024-03-28,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-004908,ORD-2024-004908,CUST-004306,2024-02-14,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004915,ORD-2024-004915,CUST-008629,2024-04-19,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-004919,ORD-2024-004919,CUST-000365,2024-03-22,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-004926,ORD-2024-004926,CUST-000978,2024-01-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004927,ORD-2024-004927,CUST-003065,2024-04-20,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-004952,ORD-2024-004952,CUST-008792,2024-06-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004965,ORD-2024-004965,CUST-009749,2024-02-09,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-004966,ORD-2024-004966,CUST-001188,2024-03-20,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-004984,ORD-2024-004984,CUST-005434,2024-04-26,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-004992,ORD-2024-004992,CUST-004713,2024-02-05,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005016,ORD-2024-005016,CUST-005065,2024-03-29,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005018,ORD-2024-005018,CUST-004904,2024-01-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005035,ORD-2024-005035,CUST-007087,2024-05-16,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-005046,ORD-2024-005046,CUST-006445,2024-05-11,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005048,ORD-2024-005048,CUST-005569,2024-04-19,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005050,ORD-2024-005050,CUST-004310,2024-06-09,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005053,ORD-2024-005053,CUST-008892,2024-03-26,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005059,ORD-2024-005059,CUST-000674,2024-03-08,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005063,ORD-2024-005063,CUST-001587,2024-01-11,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005082,ORD-2024-005082,CUST-008021,2024-04-24,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005083,ORD-2024-005083,CUST-004549,2024-01-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005086,ORD-2024-005086,CUST-000590,2024-03-01,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005088,ORD-2024-005088,CUST-009027,2024-06-20,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005090,ORD-2024-005090,CUST-004397,2024-04-25,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005096,ORD-2024-005096,CUST-009822,2024-06-12,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005098,ORD-2024-005098,CUST-007912,2024-06-11,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005103,ORD-2024-005103,CUST-008310,2024-06-05,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005108,ORD-2024-005108,CUST-008763,2024-06-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005113,ORD-2024-005113,CUST-000056,2024-06-21,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005130,ORD-2024-005130,CUST-009371,2024-02-18,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005132,ORD-2024-005132,CUST-007743,2023-12-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005138,ORD-2024-005138,CUST-007673,2024-05-02,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005146,ORD-2024-005146,CUST-006141,2024-01-26,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005157,ORD-2024-005157,CUST-003959,2024-03-18,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005161,ORD-2024-005161,CUST-000257,2024-01-04,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005172,ORD-2024-005172,CUST-003569,2024-06-05,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-005184,ORD-2024-005184,CUST-000265,2024-05-29,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-005189,ORD-2024-005189,CUST-004907,2024-01-15,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005199,ORD-2024-005199,CUST-004949,2024-01-23,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005213,ORD-2024-005213,CUST-001202,2024-05-10,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005228,ORD-2024-005228,CUST-007193,2024-05-01,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005229,ORD-2024-005229,CUST-002246,2024-04-11,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005233,ORD-2024-005233,CUST-004089,2024-02-23,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005236,ORD-2024-005236,CUST-010272,2024-04-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005242,ORD-2024-005242,CUST-002442,2024-03-09,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005245,ORD-2024-005245,CUST-001511,2024-04-20,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005248,ORD-2024-005248,CUST-001335,2024-05-12,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005249,ORD-2024-005249,CUST-000182,2024-05-09,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005263,ORD-2024-005263,CUST-007284,2024-05-17,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005268,ORD-2024-005268,CUST-008095,2024-06-20,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005271,ORD-2024-005271,CUST-003243,2024-06-06,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005273,ORD-2024-005273,CUST-009894,2024-05-23,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-005278,ORD-2024-005278,CUST-007742,2024-05-03,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-005280,ORD-2024-005280,CUST-005418,2024-05-26,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005284,ORD-2024-005284,CUST-000081,2024-05-19,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005298,ORD-2024-005298,CUST-006471,2024-03-18,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005308,ORD-2024-005308,CUST-006517,2024-04-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005312,ORD-2024-005312,CUST-008795,2024-04-28,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005314,ORD-2024-005314,CUST-009907,2024-04-12,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005324,ORD-2024-005324,CUST-003851,2024-02-11,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005326,ORD-2024-005326,CUST-006966,2024-05-09,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005343,ORD-2024-005343,CUST-003733,2024-02-07,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005346,ORD-2024-005346,CUST-005115,2024-04-27,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005350,ORD-2024-005350,CUST-009042,2024-06-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005358,ORD-2024-005358,CUST-006266,2024-05-18,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005367,ORD-2024-005367,CUST-002783,2024-05-08,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005369,ORD-2024-005369,CUST-005591,2024-06-27,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-005375,ORD-2024-005375,CUST-000355,2024-05-17,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005379,ORD-2024-005379,CUST-007836,2024-02-26,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005389,ORD-2024-005389,CUST-005082,2024-02-29,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005396,ORD-2024-005396,CUST-001075,2024-03-10,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005398,ORD-2024-005398,CUST-001649,2024-03-11,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005401,ORD-2024-005401,CUST-003357,2024-06-21,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005410,ORD-2024-005410,CUST-007302,2024-04-25,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005415,ORD-2024-005415,CUST-004233,2024-05-19,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005422,ORD-2024-005422,CUST-009009,2024-06-25,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005425,ORD-2024-005425,CUST-005988,2024-06-07,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005437,ORD-2024-005437,CUST-007180,2024-03-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005443,ORD-2024-005443,CUST-008733,2024-04-14,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005444,ORD-2024-005444,CUST-005471,2024-01-04,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-005448,ORD-2024-005448,CUST-008049,2024-06-25,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005457,ORD-2024-005457,CUST-007947,2024-03-12,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005459,ORD-2024-005459,CUST-001540,2024-04-19,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005472,ORD-2024-005472,CUST-002572,2023-12-31,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005476,ORD-2024-005476,CUST-001972,2024-05-06,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005482,ORD-2024-005482,CUST-005782,2024-06-11,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005502,ORD-2024-005502,CUST-008383,2024-03-21,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005512,ORD-2024-005512,CUST-000392,2024-05-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005527,ORD-2024-005527,CUST-000969,2024-02-22,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005535,ORD-2024-005535,CUST-008010,2024-02-06,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005548,ORD-2024-005548,CUST-005306,2024-06-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005555,ORD-2024-005555,CUST-007470,2024-04-06,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005563,ORD-2024-005563,CUST-001171,2024-03-13,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005574,ORD-2024-005574,CUST-007705,2024-04-08,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005579,ORD-2024-005579,CUST-002100,2024-06-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005584,ORD-2024-005584,CUST-006119,2024-03-11,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005593,ORD-2024-005593,CUST-003898,2024-03-18,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005597,ORD-2024-005597,CUST-008767,2024-02-26,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005612,ORD-2024-005612,CUST-009869,2024-04-13,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005614,ORD-2024-005614,CUST-004784,2024-03-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005622,ORD-2024-005622,CUST-006738,2024-01-07,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005623,ORD-2024-005623,CUST-008674,2024-03-06,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005625,ORD-2024-005625,CUST-002288,2024-05-22,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-005641,ORD-2024-005641,CUST-006857,2024-05-19,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005643,ORD-2024-005643,CUST-000571,2024-04-07,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005650,ORD-2024-005650,CUST-000192,2024-06-17,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005653,ORD-2024-005653,CUST-003906,2024-04-13,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005657,ORD-2024-005657,CUST-007270,2024-03-03,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005666,ORD-2024-005666,CUST-009340,2024-02-01,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005667,ORD-2024-005667,CUST-006949,2024-01-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005681,ORD-2024-005681,CUST-005859,2024-02-27,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005684,ORD-2024-005684,CUST-005799,2024-05-26,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005690,ORD-2024-005690,CUST-009849,2024-02-10,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005692,ORD-2024-005692,CUST-006917,2024-04-01,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005694,ORD-2024-005694,CUST-006367,2024-06-06,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005695,ORD-2024-005695,CUST-001846,2024-02-25,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005697,ORD-2024-005697,CUST-001880,2024-04-13,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005701,ORD-2024-005701,CUST-007221,2024-05-17,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005721,ORD-2024-005721,CUST-003089,2024-03-08,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005726,ORD-2024-005726,CUST-009077,2024-06-15,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005736,ORD-2024-005736,CUST-000132,2024-03-28,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005743,ORD-2024-005743,CUST-005423,2024-05-21,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005750,ORD-2024-005750,CUST-009151,2024-04-26,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005757,ORD-2024-005757,CUST-005033,2024-05-04,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005770,ORD-2024-005770,CUST-010114,2024-05-31,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005771,ORD-2024-005771,CUST-000510,2024-04-03,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005775,ORD-2024-005775,CUST-003523,2024-04-08,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005783,ORD-2024-005783,CUST-008446,2024-06-15,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005788,ORD-2024-005788,CUST-008867,2024-04-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005789,ORD-2024-005789,CUST-010193,2024-06-17,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-005800,ORD-2024-005800,CUST-008523,2024-01-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005809,ORD-2024-005809,CUST-009311,2024-01-05,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005810,ORD-2024-005810,CUST-002517,2024-02-01,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005817,ORD-2024-005817,CUST-005521,2024-03-05,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005821,ORD-2024-005821,CUST-009335,2024-06-04,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005838,ORD-2024-005838,CUST-000894,2024-05-10,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005840,ORD-2024-005840,CUST-009420,2024-05-11,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005845,ORD-2024-005845,CUST-006195,2024-06-19,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005847,ORD-2024-005847,CUST-003747,2024-05-29,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005851,ORD-2024-005851,CUST-006648,2024-03-05,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005865,ORD-2024-005865,CUST-007502,2024-01-02,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005871,ORD-2024-005871,CUST-009085,2024-04-24,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005881,ORD-2024-005881,CUST-007568,2024-03-13,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005883,ORD-2024-005883,CUST-007477,2024-06-17,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005890,ORD-2024-005890,CUST-005257,2024-04-29,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005895,ORD-2024-005895,CUST-006151,2024-04-28,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005899,ORD-2024-005899,CUST-001810,2024-03-02,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-005900,ORD-2024-005900,CUST-004938,2024-05-28,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005902,ORD-2024-005902,CUST-002358,2024-05-02,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005904,ORD-2024-005904,CUST-010229,2024-03-30,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-005906,ORD-2024-005906,CUST-007266,2024-05-07,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005914,ORD-2024-005914,CUST-003690,2024-05-30,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005915,ORD-2024-005915,CUST-009304,2024-01-21,Youtube,H1_Video_Awareness_Retail,last_click,1,true
TP-005925,ORD-2024-005925,CUST-007726,2024-03-24,Youtube,H1_Video_Awareness_Retail,last_click,1,false
TP-005928,ORD-2024-005928,CUST-006534,2024-01-14,CM360,H1_Display_MidFunnel_Retail,last_click,1,false
TP-005931,ORD-2024-005931,CUST-002947,2024-06-10,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005936,ORD-2024-005936,CUST-001194,2024-03-19,DV360,H1_Programmatic_Prospecting_Retail,last_click,1,false
TP-005946,ORD-2024-005946,CUST-001234,2024-01-07,Google Ads,H1_Search_Core_Retail,last_click,1,false
TP-005953,ORD-2024-005953,CUST-006892,2024-03-10,Youtube,H1_Video_Awareness_Retail,last_click,1,false
