customer_id,first_seen_date,province,city,customer_segment,consent_status,_source_note
CUST-002496,2024-06-18,Mpumalanga,Nelspruit,New,unknown ,source_export
CUST-002497,2024-02-26,Western Cape,Cape Town,New,granted,source_export
CUST-002498,2024-02-06,KwaZulu-Natal,Pietermaritzburg,VIP,granted,source_export
CUST-002499,2024-06-16,Western Cape,Cape Town,New,granted,source_export
CUST-002500,2024-03-10,Gauteng,Sandton,Returning,granted,source_export
CUST-002501,2024-02-07,Gauteng,Pretoria,Returning,granted,source_export
CUST-002502,2024-04-14,Gauteng,Soweto,New,granted,source_export
CUST-002503,2024-02-19,Western Cape,George,New,granted,source_export
CUST-002504,2024-06-27,KwaZulu-Natal,Pietermaritzburg,Returning,granted,source_export
CUST-002505,2024-02-16,Gauteng,Johannesburg,Returning,denied,source_export
CUST-002506,2024-03-19,Eastern Cape,East London,New,granted,source_export
CUST-002507,2024-06-09,Western Cape,Cape Town,Returning,denied,source_export
CUST-002508,2024-01-01,Gauteng,Sandton,VIP,granted,source_export
CUST-002509,2024-04-20,Western Cape,Stellenbosch,New,denied,source_export
CUST-002510,2024-05-04,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-002511,2024-06-29,Gauteng,Pretoria,New,granted,source_export
CUST-002512,2024-06-08,KwaZulu-Natal,Durban,Returning,denied,source_export
CUST-002513,2024-02-16,Western Cape,Paarl,New,denied,source_export
CUST-002514,2024-06-27,Western Cape,George,New,granted,source_export
CUST-002515,2024-03-08,Northern Cape,Kimberley,VIP,granted,source_export
CUST-002516,2024-03-19,Western Cape,George,Returning,denied,source_export
CUST-002517,2024-06-07,Western Cape,George,Returning,granted,source_export
CUST-002518,2024-02-24,Mpumalanga,Nelspruit,Returning,unknown,source_export
CUST-002519,2024-06-09,Gauteng,Sandton,Returning,granted,source_export
CUST-002520,2024-06-29,Free State,Bloemfontein,New,granted,source_export
CUST-002521,2024-05-20,Western Cape,George,New,granted,source_export
CUST-002522,2024-05-12,Gauteng,Soweto,Returning,granted,source_export
CUST-002523,2024-06-17,Western Cape,Cape Town,Returning,granted,source_export
CUST-002524,2024-01-09,KwaZulu-Natal,Umhlanga,Lapsed Reactivated,denied,source_export
CUST-002525,2024-02-17,Free State,Bloemfontein,Returning,granted,source_export
CUST-002526,2024-05-12,Gauteng,Sandton,New,granted,source_export
CUST-002527,2024-05-25,Western Cape,Stellenbosch,New,granted,source_export
CUST-002528,2024-03-05,Western Cape,Paarl,Returning,granted,source_export
CUST-002529,2024-01-24,Western Cape,Paarl,New,granted,source_export
CUST-002530,2024-06-12,Gauteng,Soweto,New,granted,source_export
CUST-002531,2024-03-28,Western Cape,Cape Town,New,unknown,source_export
CUST-002532,2024-05-09,Gauteng,Pretoria,Returning,granted,source_export
CUST-002533,2024-04-30,Gauteng,Johannesburg,Returning,granted,source_export
CUST-002534,2024-01-30,Western Cape,George,Returning,granted,source_export
CUST-002535,2024-05-05,Mpumalanga,Nelspruit,New,unknown,source_export
CUST-002536,2024-06-15,KwaZulu-Natal,Pietermaritzburg,Returning,granted,source_export
CUST-002537,2024-05-24,Western Cape,Cape Town,New,granted,source_export
CUST-002538,2024-05-29,Western Cape,Cape Town,Returning,granted,source_export
CUST-002539,2024-04-01,Limpopo,Polokwane,New,granted,source_export
CUST-002540,2024-02-13,Western Cape,Stellenbosch,Returning,denied,source_export
CUST-002541,2024-04-03,Western Cape,George,New,granted,source_export
CUST-002542,2024-05-26,Mpumalanga,Nelspruit,New,granted,source_export
CUST-002543,2024-05-17,Gauteng,Johannesburg,Returning,granted,source_export
CUST-002544,2024-04-11,Western Cape,Paarl,Returning,granted,source_export
CUST-002545,2024-04-21,Gauteng,Pretoria,New,granted,source_export
CUST-002546,2024-04-18,Limpopo,Polokwane,New,granted,source_export
CUST-002547,2024-06-23,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-002548,2024-05-31,Gauteng,Johannesburg,New,granted,source_export
CUST-002549,2024-05-30,Gauteng,Sandton,New,granted,source_export
CUST-002550,2024-05-14,Western Cape,Stellenbosch,New,granted,source_export
CUST-002551,2024-01-07,Western Cape,Paarl,New,granted,source_export
CUST-002552,2024-04-03,Gauteng,Pretoria,New,granted,source_export
CUST-002553,2024-02-24,Gauteng,Johannesburg,New,granted,source_export
CUST-002554,2024-04-17,Gauteng,Sandton,New,granted,source_export
CUST-002555,2024-03-18,Gauteng,Pretoria,Returning,granted,source_export
CUST-002556,2024-03-07,Western Cape,Stellenbosch,Returning,unknown,source_export
CUST-002557,2024-03-10,Free State,Bloemfontein,New,granted,source_export
CUST-002558,2024-02-24,Western Cape,George,Returning,unknown,source_export
CUST-002559,2024-04-30,Gauteng,Sandton,New,granted,source_export
CUST-002560,2024-02-16,Gauteng,Sandton,Returning,granted,source_export
CUST-002561,2024-02-15,Western Cape,Stellenbosch,New,granted,source_export
CUST-002562,2024-01-06,Gauteng,Sandton,New,granted,source_export
CUST-002563,2024-03-19,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-002564,2024-05-10,Gauteng,Sandton,Returning,granted,source_export
CUST-002565,2024-06-08,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-002566,2024-04-07,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-002567,2024-05-10,Western Cape,George,Returning,granted,source_export
CUST-002568,2024-05-20,Mpumalanga,Nelspruit,New,denied,source_export
CUST-002569,2024-05-25,Free State,Bloemfontein,Returning,granted,source_export
CUST-002570,2024-06-09,Gauteng,Johannesburg,New,granted,source_export
CUST-002571,2024-04-24,Western Cape,Cape Town,VIP,granted,source_export
CUST-002572,2024-05-11,North West,Rustenburg,Returning,granted,source_export
CUST-002573,2024-02-22,Western Cape,George,New,denied,source_export
CUST-002574,2024-05-21,Western Cape,George,New,granted,source_export
CUST-002575,2024-06-28,KwaZulu-Natal,Durban,Returning,granted,source_export
CUST-002576,2024-05-22,Gauteng,Johannesburg,New,denied,source_export
CUST-002577,2024-02-08,Western Cape,Stellenbosch,Lapsed Reactivated,denied,source_export
CUST-002578,2024-06-06,Western Cape,Cape Town,New,denied,source_export
CUST-002579,2024-04-05,Gauteng,Pretoria,New,denied,source_export
CUST-002580,2024-06-06,Gauteng,Soweto,VIP,granted,source_export
CUST-002581,2024-06-16,Gauteng,Soweto,Returning,unknown,source_export
CUST-002582,2024-06-12,Gauteng,Pretoria,New,granted,source_export
CUST-002583,2024-01-08,Western Cape,Paarl,New,granted,source_export
CUST-002584,2024-01-25,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-002585,2024-03-29,Gauteng,Johannesburg,Returning,granted,source_export
CUST-002586,2024-05-31,Limpopo,Polokwane,New,unknown,source_export
CUST-002587,2024-06-14,Western Cape,Cape Town,New,granted,source_export
CUST-002588,2024-05-26,Mpumalanga,Nelspruit,Returning,granted,source_export
CUST-002589,2024-04-13,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-002590,2024-02-11,KwaZulu-Natal,Durban,New,granted,source_export
CUST-002591,2024-04-24,Western Cape,Cape Town,New,granted,source_export
CUST-002592,2024-06-14,Western Cape,Paarl,Returning,granted,source_export
CUST-002593,2024-02-13,Free State,Bloemfontein,New,unknown,source_export
CUST-002594,2024-01-09,Western Cape,Paarl,New,granted,source_export
CUST-002595,2024-03-21,Limpopo,Polokwane,New,granted,source_export
CUST-002596,2024-05-13,Gauteng,Soweto,New,granted,source_export
CUST-002597,2024-01-17,Gauteng,Johannesburg,New,granted,source_export
CUST-002598,2024-02-12,Western Cape,Paarl,New,granted,source_export
CUST-002599,2024-06-17,Gauteng,Pretoria,New,denied,source_export
CUST-002600,2024-06-16,Western Cape,Stellenbosch,New,granted,source_export
CUST-002601,2024-01-13,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-002602,02/06/2024,KwaZulu-Natal,Umhlanga,Returning,granted,source_export
CUST-002603,2024-03-05,Gauteng,Soweto,New,granted,source_export
CUST-002604,2024-02-27,Gauteng,Pretoria,New,granted,source_export
CUST-002605,2024-04-03,Gauteng,Pretoria,New,granted,source_export
CUST-002606,2024-01-04,Gauteng,Johannesburg,New,unknown,source_export
CUST-002607,2024-01-08,Gauteng,Johannesburg,New,granted,source_export
CUST-002608,2024-06-30,Eastern Cape,East London,Returning,granted,source_export
CUST-002609,2024-01-13,Western Cape,Paarl,New,granted,source_export
CUST-002610,2024-05-31,Gauteng,Johannesburg,New,granted,source_export
CUST-002611,2024-03-15,Free State,Bloemfontein,New,granted,source_export
CUST-002612,2024-02-27,Eastern Cape,Gqeberha,New,granted,source_export
CUST-002613,2024-03-26,Western Cape,Cape Town,Returning,granted,source_export
CUST-002614,2024-06-29,Eastern Cape,Gqeberha,New,granted,source_export
CUST-002615,2024-03-23,Mpumalanga,Nelspruit,New,granted,source_export
CUST-002616,2024-02-09,Free State,Bloemfontein,New,unknown,source_export
CUST-002617,2024-02-27,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-002618,2024-02-11,Limpopo,Polokwane,New,denied,source_export
CUST-002619,2024-03-07,KwaZulu-Natal,Durban,New,denied,source_export
CUST-002620,2024-02-24,Gauteng,Pretoria,New,unknown,source_export
CUST-002621,2024-04-13,Western Cape,Paarl,New,granted,source_export
CUST-002622,2024-05-16,Gauteng,Pretoria,Returning,granted,source_export
CUST-002623,2024-04-12,Gauteng,Johannesburg,VIP,granted,source_export
CUST-002624,2024-05-01,Limpopo,Polokwane,New,granted,source_export
CUST-002625,2024-03-10,Gauteng,Sandton,New,granted,source_export
CUST-002626,2024-01-25,Western Cape,Paarl,New,unknown,source_export
CUST-002627,2024-03-13,Gauteng,Pretoria,New,granted,source_export
CUST-002628,2024-01-04,Western Cape,Cape Town,New,unknown,source_export
CUST-002629,2024-03-10,KwaZulu-Natal,Pietermaritzburg,New,denied,source_export
CUST-002630,2024-04-07,Northern Cape,Kimberley,New,denied,source_export
CUST-002631,2024-05-21,Gauteng,Pretoria,New,denied,source_export
CUST-002632,2024-05-22,Gauteng,Pretoria,New,unknown,source_export
CUST-002633,2024-04-19,Limpopo,Polokwane,New,denied,source_export
CUST-002634,2024-03-03,Limpopo,Polokwane,New,granted,source_export
CUST-002635,2024-06-18,Western Cape,Stellenbosch,New,granted,source_export
CUST-002636,2024-02-11,Western Cape,George,New,granted,source_export
CUST-002637,2024-06-17,Gauteng,Johannesburg,Returning,granted,source_export
CUST-002638,2024-01-27,Mpumalanga,Nelspruit,Lapsed Reactivated,denied,source_export
CUST-002639,2024-04-30,Western Cape,Cape Town,Returning,granted,source_export
CUST-002640,2024-06-02,Western Cape,George,New,unknown,source_export
CUST-002641,2024-05-21,Western Cape,Paarl,New,granted,source_export
CUST-002642,2024-03-02,North West,Rustenburg,Returning,granted,source_export
CUST-002643,2024-02-10,Gauteng,Pretoria,New,granted,source_export
CUST-002644,2024-03-30,Gauteng,Sandton,Lapsed Reactivated,denied,source_export
CUST-002645,2024-01-26,Western Cape,Paarl,Returning,granted,source_export
CUST-002646,2024-03-12,KwaZulu-Natal,Durban,Returning,denied,source_export
CUST-002647,2024-04-17,Mpumalanga,Nelspruit,New,granted,source_export
CUST-002648,2024-02-21,Limpopo,Polokwane,Returning,granted,source_export
CUST-002649,2024-06-25,Eastern Cape,East London,New,granted,source_export
CUST-002650,2024-01-18,Western Cape,Paarl,New,granted,source_export
CUST-002651,2024-06-27,Eastern Cape,East London,Returning,granted,source_export
CUST-002652,2024-06-18,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-002653,2024-04-18,Western Cape,George,New,granted,source_export
CUST-002654,2024-01-21,Northern Cape,Kimberley,Returning,granted,source_export
CUST-002655,2024-05-02,Gauteng,Pretoria,Returning,granted,source_export
CUST-002656,2024-05-21,Eastern Cape,Gqeberha,New,granted,source_export
CUST-002657,2024-01-01,Western Cape,George,New,granted,source_export
CUST-002658,2024-02-24,Northern Cape,Kimberley,Lapsed Reactivated,granted,source_export
CUST-002659,2024-01-05,North West,Rustenburg,Returning,granted,source_export
CUST-002660,2024-04-27,Western Cape,George,New,granted,source_export
CUST-002661,2024-03-01,Western Cape,Paarl,New,denied,source_export
CUST-002662,2024-04-22,Limpopo,Polokwane,New,granted,source_export
CUST-002663,2024-06-13,Western Cape,George,Returning,granted,source_export
CUST-002664,2024-05-21,Gauteng,Johannesburg,New,granted,source_export
CUST-002665,2024-05-20,Western Cape,George,Returning,granted,source_export
CUST-002666,2024-04-21,KwaZulu-Natal,Durban,New,granted,source_export
CUST-002667,2024-03-22,Gauteng,Soweto,Returning,granted,source_export
CUST-002668,2024-06-11,Western Cape,Cape Town,New,granted,source_export
CUST-002669,2024-03-04,Gauteng,Soweto,Returning,granted,source_export
CUST-002670,2024-02-24,Gauteng,Sandton,New,granted,source_export
CUST-002671,2024-06-19,Free State,Bloemfontein,New,granted,source_export
CUST-002672,2024-05-30,Gauteng,Soweto,Lapsed Reactivated,granted,source_export
CUST-002673,2024-03-30,Western Cape,Paarl,New,granted,source_export
CUST-002674,2024-03-23,Northern Cape,Kimberley,Lapsed Reactivated,denied,source_export
CUST-002675,2024-04-01,Western Cape,Stellenbosch,Returning,denied,source_export
CUST-002676,2024-04-20,Free State,Bloemfontein,Returning,granted,source_export
CUST-002677,2024-01-26,North West,Rustenburg,New,granted,source_export
CUST-002678,2024-06-28,Western Cape,Stellenbosch,New,granted,source_export
CUST-002679,2024-04-26,Western Cape,Stellenbosch,New,granted,source_export
CUST-002680,2024-01-23,Mpumalanga,Nelspruit,New,granted,source_export
CUST-002681,2024-06-06,Gauteng,Pretoria,Returning,granted,source_export
CUST-002682,2024-02-02,Gauteng,Sandton,Lapsed Reactivated,granted,source_export
CUST-002683,2024-01-10,Western Cape,Paarl,Returning,granted,source_export
CUST-002684,2024-01-28,Gauteng,Pretoria,New,granted,source_export
CUST-002685,2024-06-17,Gauteng,Sandton,Returning,granted,source_export
CUST-002686,2024-04-17,Gauteng,Soweto,New,granted,source_export
CUST-002687,2024-01-01,Gauteng,Sandton,New,denied,source_export
CUST-002688,2024-05-23,Eastern Cape,East London,New,granted,source_export
CUST-002689,2024-04-12,Free State,Bloemfontein,Returning,unknown,source_export
CUST-002690,2024-02-13,Free State,Bloemfontein,Returning,granted,source_export
CUST-002691,2024-04-17,Gauteng,Sandton,VIP,granted,source_export
CUST-002692,2024-03-03,Gauteng,Soweto,Returning,unknown,source_export
CUST-002693,2024-04-13,North West,Rustenburg,New,granted,source_export
CUST-002694,2024-05-06,KwaZulu-Natal,Durban,New,denied,source_export
CUST-002695,2024-03-28,Western Cape,George,Lapsed Reactivated,unknown,source_export
CUST-002696,2024-03-21,Gauteng,Soweto,New,granted,source_export
CUST-002697,2024-03-18,Western Cape,Stellenbosch,Returning,denied,source_export
CUST-002698,2024-03-04,Gauteng,Sandton,Returning,granted,source_export
CUST-002699,2024-06-23,Gauteng,Sandton,New,granted,source_export
CUST-002700,2024-03-08,Gauteng,Soweto,New,granted,source_export
CUST-002701,2024-01-07,Gauteng,Pretoria,New,granted,source_export
CUST-002702,2024-04-01,Northern Cape,Kimberley,Returning,granted,source_export
CUST-002703,2024-03-31,Western Cape,Paarl,VIP,granted,source_export
CUST-002704,2024-05-27,Gauteng,Soweto,New,denied,source_export
CUST-002705,2024-03-13,Gauteng,Johannesburg,Lapsed Reactivated,denied,source_export
CUST-002706,2024-01-11,Western Cape,George,Returning,granted,source_export
CUST-002707,2024-06-09,Gauteng,Sandton,Lapsed Reactivated,granted,source_export
CUST-002708,2024-02-22,Gauteng,Soweto,New,granted,source_export
CUST-002709,2024-04-23,Western Cape,Stellenbosch,Lapsed Reactivated,granted,source_export
CUST-002710,2024-02-05,Gauteng,Soweto,Returning,granted,source_export
CUST-002711,2024-03-23,Western Cape,Paarl,Lapsed Reactivated,granted,source_export
CUST-002712,2024-01-17,Gauteng,Pretoria,New,unknown,source_export
CUST-002713,2024-03-12,KwaZulu-Natal,Durban,New,granted,source_export
CUST-002714,2024-06-30,Eastern Cape,Gqeberha,New,granted,source_export
CUST-002715,2024-06-03,Gauteng,Johannesburg,New,denied,source_export
CUST-002716,2024-05-08,Eastern Cape,Gqeberha,New,granted,source_export
CUST-002717,2024-02-15,Gauteng,Soweto,Lapsed Reactivated,granted,source_export
CUST-002718,2024-02-22,Western Cape,George,New,granted,source_export
CUST-002719,2024-04-25,KwaZulu-Natal,Pietermaritzburg,Returning,granted,source_export
CUST-002720,2024-03-21,Free State,Bloemfontein,New,granted,source_export
CUST-002721,2024-01-08,Western Cape,Stellenbosch,Lapsed Reactivated,denied,source_export
CUST-002722,2024-06-01,Western Cape,Cape Town,Lapsed Reactivated,granted,source_export
CUST-002723,2024-01-13,Gauteng,Johannesburg,Returning,unknown,source_export
CUST-002724,2024-05-09,Eastern Cape,East London,New,granted,source_export
CUST-002725,2024-03-01,Western Cape,Stellenbosch,Returning,denied,source_export
CUST-002726,2024-03-06,North West,Rustenburg,New,denied,source_export
CUST-002727,2024-04-02,Gauteng,Soweto,New,granted,source_export
CUST-002728,2024-04-14,Western Cape,Cape Town,New,granted,source_export
CUST-002729,2024-06-20,Gauteng,Johannesburg,Returning,granted,source_export
CUST-002730,2024-01-17,Gauteng,Soweto,New,granted,source_export
CUST-002731,2024-06-23,Western Cape,George,Returning,granted,source_export
CUST-002732,2024-01-11,Gauteng,Johannesburg,Returning,granted,source_export
CUST-002733,2024-04-17,Eastern Cape,Gqeberha,Lapsed Reactivated,granted,source_export
CUST-002734,2024-06-11,Gauteng,Pretoria,New,granted,source_export
CUST-002735,2024-01-03,Gauteng,Sandton,Lapsed Reactivated,granted,source_export
CUST-002736,2024-03-25,Gauteng,Soweto,New,granted,source_export
CUST-002737,2024-06-30,Gauteng,Johannesburg,VIP,granted,source_export
