order_id,order_date,customer_id,attribution_channel,campaign_name,is_paid_attributed,order_subtotal_zar,discount_total_zar,shipping_fee_zar,order_total_zar,payment_method,order_status,_source_note
ORD-2024-001060,2024-05-26,CUST-001959,Organic Search,Organic,false,195.19,4.17,49.00,244.19,card,completed,source_export
ORD-2024-001061,2024-03-13,CUST-008893,Organic Search,Organic,false,121.52,0.00,59.00,180.52,card,completed,source_export
ORD-2024-001062,2024-04-24,CUST-006073,CM360,H1_Display_MidFunnel_Retail,true,179.51,0.00,69.00,248.51,card,cancelled,source_export
ORD-2024-001063,2024-05-19,CUST-005962,YouTube,H1_Video_Awareness_Retail,true,799.70,26.65,0.00,799.70,wallet,completed,source_export
ORD-2024-001064,2024-02-25,CUST-004471,Email,Lifecycle_Email,false,680.26,35.80,0.00,680.26,card,completed,source_export
ORD-2024-001065,2024-05-15,CUST-002122,Referral,Referral_Partners,false,254.05,13.37,69.00,323.05,wallet,completed,source_export
ORD-2024-001066,2024-05-13,CUST-002632,Organic Search,Organic,false,163.79,8.62,49.00,212.79,card,completed,source_export
ORD-2024-001067,2024-04-30,CUST-004206,Direct,Direct,false,232.49,0.00,69.00,301.49,payflex,completed,source_export
ORD-2024-001068,2024-06-19,CUST-000098,Organic Search,Organic,false,309.10,0.00,69.00,378.10,card,completed,source_export
ORD-2024-001069,2024-01-29,CUST-003886,Direct,Direct,false,127.84,0.00,59.00,186.84,card,completed,source_export
ORD-2024-001070,2024-02-09,CUST-009202,CM360,H1_Display_MidFunnel_Retail,true,92.98,0.00,69.00,161.98,wallet,completed,source_export
ORD-2024-001071,2024-04-12,CUST-010144,Organic Search,Organic,false,93.29,0.00,69.00,162.29,card,completed,source_export
ORD-2024-001072,2024-03-13,CUST-005107,Email,Lifecycle_Email,false,743.35,39.12,0.00,743.35,card,completed,source_export
ORD-2024-001073,2024-03-24,CUST-008003,Organic Search,Organic,false,196.66,0.00,69.00,265.66,card,completed,source_export
ORD-2024-001074,2024-06-11,CUST-000615,Email,Lifecycle_Email,false,389.77,20.51,69.00,458.77,card,completed,source_export
ORD-2024-001075,2024-05-29,CUST-000748,Email,Lifecycle_Email,false,1492.65,0.00,0.00,1492.65,instant_eft,completed,source_export
ORD-2024-001076,27/02/2024,CUST-010077,Referral,Referral_Partners,false,944.99,35.76,0.00,944.99,instant_eft,completed,source_export
ORD-2024-001077,2024-06-02,CUST-000603,DV360,H1_Programmatic_Prospecting_Retail,true,350.41,21.76,59.00,409.41,card,completed,source_export
ORD-2024-001078,2024-05-14,CUST-004918,Email,Lifecycle_Email,false,567.64,0.00,0.00,567.64,card,completed,source_export
ORD-2024-001079,2024-03-19,CUST-003635,Organic Search,Organic,false,246.85,12.99,69.00,315.85,card,completed,source_export
ORD-2024-001080,2024-02-29,CUST-001976,Organic Search,Organic,false,94.28,0.00,69.00,163.28,card,completed,source_export
ORD-2024-001081,2024-03-16,CUST-004871,Referral,Referral_Partners,false,777.65,40.93,0.00,777.65,card,completed,source_export
ORD-2024-001082,2024-02-10,CUST-004160,Direct,Direct,false,466.68,0.00,0.00,466.68,wallet,completed,source_export
ORD-2024-001083,2024-03-18,CUST-007342,Email,Lifecycle_Email,false,361.39,19.02,49.00,410.39,instant_eft,completed,source_export
ORD-2024-001084,2024-03-14,CUST-008192,Organic Search,Organic,false,230.23,0.00,49.00,279.23,wallet,completed,source_export
ORD-2024-001085,2024-05-22,CUST-008813,Referral,Referral_Partners,false,173.13,9.11,69.00,242.13,instant_eft,completed,source_export
ORD-2024-001086,2024-04-10,CUST-007629,Direct,Direct,false,122.50,6.45,69.00,191.50,card,completed,source_export
ORD-2024-001087,2024-03-15,CUST-004002,Organic Search,Organic,false,74.31,0.00,59.00,133.31,card,completed,source_export
ORD-2024-001088,2024-05-07,CUST-008191,Organic Search,Organic,false,182.69,0.00,49.00,231.69,card,completed,source_export
ORD-2024-001089,2024-02-03,CUST-001418,Organic Search,Organic,false,969.95,40.54,0.00,969.95,card,completed,source_export
ORD-2024-001090,2024-01-02,CUST-009077,Email,Lifecycle_Email,false,72.31,3.81,49.00,121.31,instant_eft,completed,source_export
ORD-2024-001091,2024-01-07,CUST-001069,Organic Search,Organic,false,320.10,10.10,49.00,369.10,card,completed,source_export
ORD-2024-001092,2024-06-02,CUST-001728,Organic Search,Organic,false,299.26,11.34,49.00,348.26,instant_eft,completed,source_export
ORD-2024-001093,2024-05-23,CUST-003287,Organic Search,Organic,false,170.64,0.00,69.00,239.64,wallet,completed,source_export
ORD-2024-001094,2024-02-14,CUST-001680,Email,Lifecycle_Email,false,91.18,0.00,49.00,140.18,card,completed,source_export
ORD-2024-001095,2024-04-23,CUST-003396,Email,Lifecycle_Email,false,529.19,0.00,0.00,529.19,wallet,refunded,source_export
ORD-2024-001096,2024-06-04,CUST-003206,Organic Search,Organic,false,775.71,24.33,0.00,775.71,card,completed,source_export
ORD-2024-001097,2024-04-13,CUST-010332,Direct,Direct,false,358.61,18.87,49.00,407.61,card,completed,source_export
ORD-2024-001098,2024-05-14,CUST-000893,Email,Lifecycle_Email,false,114.74,6.04,69.00,R 183.74,card,completed,source_export
ORD-2024-001099,2024-06-20,CUST-001661,Direct,Direct,false,120.05,6.32,59.00,179.05,wallet,completed,source_export
ORD-2024-001100,2024-03-03,CUST-003650,Email,Lifecycle_Email,false,810.59,42.66,0.00,810.59,card,completed,source_export
ORD-2024-001101,2024-01-02,CUST-005714,Organic Search,Organic,false,164.45,0.00,59.00,223.45,instant_eft,completed,source_export
ORD-2024-001102,2024-02-18,CUST-001402,Google Ads,H1_Search_Core_Retail,true,140.84,15.65,69.00,209.84,instant_eft,completed,source_export
ORD-2024-001103,2024-04-27,CUST-005390,Organic Search,Organic,false,189.84,0.00,69.00,258.84,card,completed,source_export
ORD-2024-001104,2024-05-24,CUST-001851,Referral,Referral_Partners,false,130.92,0.00,49.00,179.92,wallet,completed,source_export
ORD-2024-001105,2024-05-11,CUST-004409,Organic Search,Organic,false,824.17,43.37,0.00,824.17,payflex,completed,source_export
ORD-2024-001106,2024-05-08,CUST-006425,DV360,H1_Programmatic_Prospecting_Retail,true,808.62,12.87,0.00,808.62,card,completed,source_export
ORD-2024-001107,2024-02-15,CUST-007836,Referral,Referral_Partners,false,152.12,8.01,49.00,201.12,card,completed,source_export
ORD-2024-001108,2024-04-29,CUST-000296,Organic Search,Organic,false,113.27,5.96,59.00,172.27,card,completed,source_export
ORD-2024-001109,2024-03-06,CUST-000711,Organic Search,Organic,false,1268.88,0.00,0.00,1268.88,wallet,completed,source_export
ORD-2024-001110,2024-03-09,CUST-009824,Email,Lifecycle_Email,false,355.12,0.00,59.00,414.12,instant_eft,completed,source_export
ORD-2024-001111,2024-01-10,CUST-002356,Google Ads,H1_Search_Core_Retail,true,82.32,0.00,49.00,131.32,card,completed,source_export
ORD-2024-001112,2024-06-27,CUST-003210,Email,Lifecycle_Email,false,142.14,7.48,49.00,191.14,card,completed,source_export
ORD-2024-001113,2024-01-07,CUST-007372,Organic Search,Organic,false,127.19,0.00,49.00,176.19,card,completed,source_export
ORD-2024-001114,2024-06-24,CUST-004340,Organic Search,Organic,false,105.09,5.53,49.00,154.09,instant_eft,completed,source_export
ORD-2024-001115,2024-03-04,CUST-001998,Organic Search,Organic,false,343.62,0.00,59.00,402.62,wallet,completed,source_export
ORD-2024-001116,2024-03-01,CUST-004017,Organic Search,Organic,false,605.37,0.00,0.00,605.37,card,completed,source_export
ORD-2024-001117,2024-06-20,CUST-008638,Email,Lifecycle_Email,false,242.84,0.00,69.00,311.84,payflex,completed,source_export
ORD-2024-001118,2024-03-25,CUST-010169,Referral,Referral_Partners,false,170.96,0.00,49.00,219.96,instant_eft,completed,source_export
ORD-2024-001119,2024-01-29,CUST-010089,Organic Search,Organic,false,441.89,23.26,49.00,490.89,instant_eft,completed,source_export
ORD-2024-001120,2024-06-20,CUST-005911,Referral,Referral_Partners,false,134.97,0.00,49.00,183.97,card,completed,source_export
ORD-2024-001121,2024-02-25,CUST-008109,Email,Lifecycle_Email,false,856.29,0.00,0.00,856.29,payflex,completed,source_export
ORD-2024-001122,2024-03-20,CUST-007876,Email,Lifecycle_Email,false,96.07,0.00,69.00,165.07,card,completed,source_export
ORD-2024-001123,2024-04-11,CUST-004514,Direct,Direct,false,243.16,0.00,69.00,312.16,wallet,completed,source_export
ORD-2024-001124,2024-02-20,CUST-003353,Organic Search,Organic,false,189.93,10.00,69.00,258.93,card,completed,source_export
ORD-2024-001125,2024-03-18,CUST-006897,Google Ads,H1_Search_Core_Retail,true,321.40,13.36,49.00,370.40,card,completed,source_export
ORD-2024-001126,2024-06-01,CUST-010284,Referral,Referral_Partners,false,121.16,6.38,69.00,190.16,wallet,completed,source_export
ORD-2024-001127,2024-05-13,CUST-003776,Organic Search,Organic,false,229.13,0.00,49.00,278.13,instant_eft,completed,source_export
ORD-2024-001128,2024-04-15,CUST-008307,Direct,Direct,false,392.76,20.67,69.00,461.76,card,completed,source_export
ORD-2024-001129,2024-01-14,CUST-003618,Direct,Direct,false,186.38,9.81,69.00,255.38,card,completed,source_export
ORD-2024-001130,2024-06-05,CUST-003071,Direct,Direct,false,284.33,0.00,69.00,353.33,card,completed,source_export
ORD-2024-001131,2024-04-30,CUST-006689,Email,Lifecycle_Email,false,390.80,0.00,49.00,439.80,card,completed,source_export
ORD-2024-001132,2024-01-11,CUST-008825,Direct,Direct,false,219.15,11.53,69.00,288.15,card,completed,source_export
ORD-2024-001133,2024-04-03,CUST-005264,Referral,Referral_Partners,false,200.45,10.55,49.00,249.45,instant_eft,completed,source_export
ORD-2024-001134,2024-06-26,CUST-004965,Email,Lifecycle_Email,false,119.75,6.30,59.00,178.75,card,completed,source_export
ORD-2024-001135,2024-04-08,CUST-004638,DV360,H1_Programmatic_Prospecting_Retail,true,226.54,0.00,69.00,295.54,wallet,completed,source_export
ORD-2024-001136,2024-01-25,CUST-003853,Email,Lifecycle_Email,false,241.73,12.72,59.00,300.73,card,completed,source_export
ORD-2024-001137,2024-02-10,CUST-004145,Organic Search,Organic,false,118.50,0.00,49.00,167.50,card,completed,source_export
ORD-2024-001138,2024-06-17,CUST-001504,Google Ads,H1_Search_Core_Retail,true,638.01,70.89,0.00,638.01,card,completed,source_export
ORD-2024-001139,2024-03-31,CUST-009018,Organic Search,Organic,false,798.14,6.23,0.00,798.14,card,completed,source_export
ORD-2024-001140,2024-06-18,CUST-002035,Referral,Referral_Partners,false,167.40,8.81,49.00,216.40,instant_eft,completed,source_export
ORD-2024-001141,25/06/2024,CUST-004705,Direct,Direct,false,351.38,18.49,49.00,400.38,instant_eft,completed,source_export
ORD-2024-001142,2024-06-29,CUST-001825,Email,Lifecycle_Email,false,1043.78,54.94,0.00,1043.78,card,completed,source_export
ORD-2024-001143,2024-05-04,CUST-008166,Direct,Direct,false,296.35,8.00,59.00,355.35,card,completed,source_export
ORD-2024-001144,2024-02-03,CUST-003656,Referral,Referral_Partners,false,320.65,16.88,69.00,389.65,card,completed,source_export
ORD-2024-001145,2024-02-12,CUST-001721,Organic Search,Organic,false,377.26,0.00,49.00,426.26,card,completed,source_export
ORD-2024-001146,2024-03-14,CUST-010241,Organic Search,Organic,false,586.20,30.85,0.00,586.20,card,completed,source_export
ORD-2024-001147,06/04/2024,CUST-000669,Referral,Referral_Partners,false,448.74,9.45,49.00,497.74,card,completed,source_export
ORD-2024-001148,2024-04-18,CUST-008618,Referral,Referral_Partners,false,88.75,0.00,69.00,157.75,card,completed,source_export
ORD-2024-001149,2024-03-15,CUST-007022,Email,Lifecycle_Email,false,768.58,19.86,0.00,768.58,card,completed,source_export
ORD-2024-001150,2024-02-12,CUST-004133,Organic Search,Organic,false,89.16,4.69,69.00,158.16,wallet,completed,source_export
ORD-2024-001151,2024-05-27,CUST-008283,CM360,H1_Display_MidFunnel_Retail,true,714.90,37.63,0.00,714.90,card,completed,source_export
ORD-2024-001152,2024-03-03,CUST-000600,Direct,Direct,false,108.24,5.70,49.00,157.24,wallet,completed,source_export
ORD-2024-001153,2024-06-10,CUST-000649,Organic Search,Organic,false,601.11,31.64,0.00,601.11,payflex,completed,source_export
ORD-2024-001154,2024-03-02,CUST-005449,CM360,H1_Display_MidFunnel_Retail,true,365.69,40.63,69.00,434.69,card,completed,source_export
ORD-2024-001155,2024-01-12,CUST-006520,Organic Search,Organic,false,152.79,8.04,69.00,221.79,wallet,completed,source_export
ORD-2024-001156,2024-03-11,CUST-006152,Organic Search,Organic,false,131.82,6.94,59.00,190.82,card,completed,source_export
ORD-2024-001157,2024-04-14,CUST-001794,Google Ads,H1_Search_Core_Retail,true,94.65,0.00,49.00,143.65,payflex,completed,source_export
ORD-2024-001158,2024-06-29,CUST-005939,Referral,Referral_Partners,false,446.97,23.52,49.00,495.97,instant_eft,completed,source_export
ORD-2024-001159,2024-04-05,CUST-000425,Organic Search,Organic,false,211.50,0.00,69.00,280.50,instant_eft,completed,source_export
ORD-2024-001160,2024-01-06,CUST-000641,CM360,H1_Display_MidFunnel_Retail,true,402.65,0.00,49.00,451.65,card,completed,source_export
ORD-2024-001161,2024-04-24,CUST-008695,Organic Search,Organic,false,480.24,25.27,0.00,480.24,card,completed,source_export
ORD-2024-001162,2024-05-18,CUST-004997,Direct,Direct,false,261.77,13.78,69.00,330.77,wallet,completed,source_export
ORD-2024-001163,2024-06-12,CUST-009382,Direct,Direct,false,650.42,0.00,0.00,650.42,card,completed,source_export
ORD-2024-001164,2024-05-15,CUST-006031,Email,Lifecycle_Email,false,645.12,33.95,0.00,645.12,card,completed,source_export
ORD-2024-001165,2024-06-02,CUST-007691,Organic Search,Organic,false,385.11,0.00,59.00,444.11,wallet,completed,source_export
ORD-2024-001166,2024-02-02,CUST-003755,Direct,Direct,false,208.54,10.98,69.00,277.54,card,completed,source_export
ORD-2024-001167,2024-03-31,CUST-008820,Direct,Direct,false,775.80,40.83,0.00,775.80,card,completed,source_export
ORD-2024-001168,2024-06-17,CUST-007042,Referral,Referral_Partners,false,246.36,7.90,49.00,295.36,card,completed,source_export
ORD-2024-001169,2024-05-10,CUST-000880,Organic Search,Organic,false,222.58,11.71,49.00,271.58,wallet,completed,source_export
ORD-2024-001170,2024-06-07,CUST-004433,Referral,Referral_Partners,false,1220.15,29.04,0.00,1220.15,card,completed,source_export
ORD-2024-001171,2024-05-07,CUST-001038,Direct,Direct,false,293.80,0.00,49.00,342.80,card,completed,source_export
ORD-2024-001172,2024-02-10,CUST-010171,Organic Search,Organic,false,114.34,0.00,69.00,183.34,wallet,completed,source_export
ORD-2024-001173,2024-02-15,CUST-009137,Organic Search,Organic,false,721.75,37.99,0.00,721.75,instant_eft,completed,source_export
ORD-2024-001174,2024-02-07,CUST-008164,Email,Lifecycle_Email,false,105.83,5.57,49.00,154.83,instant_eft,completed,source_export
ORD-2024-001175,2024-03-12,CUST-000236,Referral,Referral_Partners,false,1052.05,0.00,0.00,1052.05,card,completed,source_export
ORD-2024-001176,2024-05-06,CUST-009083,Organic Search,Organic,false,123.93,0.00,59.00,182.93,wallet,completed,source_export
ORD-2024-001177,2024-04-17,CUST-005275,Email,Lifecycle_Email,false,230.35,12.12,49.00,279.35,card,completed,source_export
ORD-2024-001178,2024-02-23,CUST-001518,Direct,Direct,false,227.23,11.96,59.00,286.23,wallet,completed,source_export
ORD-2024-001179,2024-06-05,CUST-001350,CM360,H1_Display_MidFunnel_Retail,true,271.98,14.31,69.00,340.98,wallet,completed,source_export
ORD-2024-001180,2024-01-06,CUST-003758,Email,Lifecycle_Email,false,561.43,"12,88",0.00,561.43,card,completed,source_export
ORD-2024-001181,2024-06-23,CUST-006155,Organic Search,Organic,false,576.34,6.15,0.00,576.34,wallet,completed,source_export
ORD-2024-001182,2024-05-04,CUST-006991,Organic Search,Organic,false,280.73,14.78,69.00,349.73,card,completed,source_export
ORD-2024-001183,2024-03-09,CUST-001628,Referral,Referral_Partners,false,478.16,0.00,0.00,478.16,card,completed,source_export
ORD-2024-001184,2024-04-17,CUST-003090,Email,Lifecycle_Email,false,372.02,0.00,59.00,431.02,card,cancelled,source_export
ORD-2024-001185,2024-04-19,CUST-008581,Organic Search,Organic,false,143.52,7.55,69.00,212.52,card,completed,source_export
ORD-2024-001186,2024-05-14,CUST-001778,Organic Search,Organic,false,462.54,15.93,0.00,462.54,card,completed,source_export
ORD-2024-001187,2024-03-12,CUST-005506,Organic Search,Organic,false,1025.65,0.00,0.00,1025.65,card,completed,source_export
ORD-2024-001188,2024-01-01,CUST-006725,Organic Search,Organic,false,112.97,0.00,59.00,171.97,card,completed,source_export
ORD-2024-001189,2024-03-07,CUST-002271,Email,Lifecycle_Email,false,458.99,0.00,0.00,458.99,instant_eft,completed,source_export
ORD-2024-001190,2024-02-12,CUST-007772,Google Ads,H1_Search_Core_Retail,true,263.52,0.00,69.00,332.52,instant_eft,completed,source_export
ORD-2024-001191,2024-06-15,CUST-008946,Email,Lifecycle_Email,false,277.55,14.61,59.00,336.55,instant_eft,completed,source_export
ORD-2024-001192,2024-06-13,CUST-003042,Email,Lifecycle_Email,false,419.95,22.10,49.00,468.95,card,completed,source_export
ORD-2024-001193,2024-06-27,CUST-007274,Organic Search,Organic,false,118.57,6.24,49.00,167.57,card,completed,source_export
ORD-2024-001194,2024-05-09,CUST-003686,Email,Lifecycle_Email,false,150.51,0.00,69.00,219.51,payflex,completed,source_export
ORD-2024-001195,2024-03-28,CUST-002225,YouTube,H1_Video_Awareness_Retail,true,482.81,0.00,0.00,482.81,wallet,completed,source_export
ORD-2024-001196,2024-01-09,CUST-007392,Referral,Referral_Partners,false,119.90,0.00,69.00,188.90,card,completed,source_export
ORD-2024-001197,2024-03-24,CUST-004490,Organic Search,Organic,false,135.60,7.14,49.00,184.60,card,completed,source_export
ORD-2024-001198,2024-04-22,CUST-006597,Direct,Direct,false,872.35,9.46,0.00,872.35,wallet,completed,source_export
ORD-2024-001199,2024-01-17,CUST-005331,Referral,Referral_Partners,false,203.21,10.70,69.00,272.21,instant_eft,completed,source_export
ORD-2024-001200,2024-01-21,CUST-001162,Organic Search,Organic,false,870.17,0.00,0.00,870.17,card,completed,source_export
ORD-2024-001201,2024-03-06,CUST-009013,Direct,Direct,false,91.71,0.00,69.00,160.71,wallet,completed,source_export
ORD-2024-001202,2024-03-07,CUST-000134,Direct,Direct,false,252.65,13.30,69.00,321.65,card,completed,source_export
ORD-2024-001203,2024-05-18,CUST-005527,DV360,H1_Programmatic_Prospecting_Retail,true,1469.98,77.37,0.00,1469.98,card,completed,source_export
ORD-2024-001204,2024-05-11,CUST-009037,Organic Search,Organic,false,1189.48,4.60,0.00,1189.48,wallet,completed,source_export
ORD-2024-001205,2024-05-24,CUST-006993,Organic Search,Organic,false,423.54,7.41,69.00,492.54,instant_eft,completed,source_export
ORD-2024-001206,2024-04-10,CUST-002970,Google Ads,H1_Search_Core_Retail,true,141.19,0.00,59.00,200.19,card,completed,source_export
